run,family,family_label,model,task,recipe,method,method_display,lr,seed,cell,withheld,quarantined,on_pool,retention_mean,retention_broad,adapt,bbh,mmlu_pro,mmlu,arc_c,truthfulqa,fdelta,log10_fdelta
frc_lorawd_wd0_lr3e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frc_lorawd_wd0_lr3e4_c256,False,False,True,23.46,30.13,79.84,31.72,15.21,30.98,37.71,35.01,0.7393,-0.1311792938024826
frc_lorawd_wd0_lr3e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frc_lorawd_wd0_lr3e4_c256,False,False,True,22.62,31.15,78.78,31.16,14.08,38.28,37.12,35.11,0.76,-0.1191864077192086
frc_lorawd_wd0_lr3e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,45.0,frc_lorawd_wd0_lr3e4_c256,False,False,True,21.91,28.7,78.37,29.3,14.52,29.87,36.09,33.71,0.7284,-0.1376300628771175
frc_lorawd_wd0_lr5e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frc_lorawd_wd0_lr5e4_c256,False,False,True,17.46,26.06,71.03,27.03,7.88,25.57,34.04,35.77,1.1427,0.0579322273806086
frc_lorawd_wd0_lr5e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frc_lorawd_wd0_lr5e4_c256,False,False,True,17.51,24.69,73.49,26.88,8.14,23.01,32.94,32.48,1.1542,0.0622810699726438
frc_lorawd_wd0_lr5e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frc_lorawd_wd0_lr5e4_c256,False,False,True,17.24,25.32,73.12,26.63,7.84,24.81,32.68,34.63,1.1744,0.0698160425719953
frc_lorawd_wd0_lr5e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,45.0,frc_lorawd_wd0_lr5e4_c256,False,False,True,17.9,25.85,72.62,27.22,8.57,23.33,34.47,35.66,1.1535,0.0620175988571122
frc_lorawd_wd0_lr5e4_c256_s46,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,46.0,frc_lorawd_wd0_lr5e4_c256,False,False,True,18.26,25.9,73.85,27.78,8.75,23.18,34.22,35.58,1.1402,0.0569810366681131
frc_lorawd_wd0_lr7e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,42.0,frc_lorawd_wd0_lr7e4_c256,False,False,True,16.32,24.59,65.53,25.74,6.9,23.01,32.25,35.07,1.4951,0.1746702414870472
frc_lorawd_wd0_lr7e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,43.0,frc_lorawd_wd0_lr7e4_c256,False,False,True,16.06,24.93,64.84,24.82,7.3,23.64,31.31,37.59,1.5106,0.1791494803611487
frc_lorawd_wd0_lr7e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,44.0,frc_lorawd_wd0_lr7e4_c256,False,False,True,16.2,24.96,65.14,24.39,8.0,22.86,32.08,37.48,1.5076,0.1782861287775673
frc_lorawd_wd0p1_lr1e3_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,42.0,frc_lorawd_wd0p1_lr1e3_c256,False,False,True,19.27,27.32,73.15,28.21,10.33,28.75,33.79,35.5,0.9814,-0.0081539463551032
frc_lorawd_wd0p1_lr1e3_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,43.0,frc_lorawd_wd0p1_lr1e3_c256,False,False,True,19.2,26.85,73.82,28.86,9.53,29.06,31.06,35.75,0.9951,-0.0021332737608552
frc_lorawd_wd0p1_lr1e3_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,44.0,frc_lorawd_wd0p1_lr1e3_c256,False,False,True,19.7,27.53,73.78,28.11,11.3,29.48,33.36,35.4,0.9957,-0.0018714928717335
frc_lorawd_wd0p1_lr1e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,42.0,frc_lorawd_wd0p1_lr1e4_c256,False,False,True,27.0,35.4,70.61,34.56,19.43,45.86,42.58,34.55,0.2676,-0.5725138909042145
frc_lorawd_wd0p1_lr1e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,43.0,frc_lorawd_wd0p1_lr1e4_c256,False,False,True,26.7,35.91,80.89,33.48,19.91,47.53,41.89,36.74,0.272,-0.5654310959658012
frc_lorawd_wd0p1_lr1e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,44.0,frc_lorawd_wd0p1_lr1e4_c256,False,False,True,27.35,35.18,80.38,35.19,19.51,46.83,40.61,33.75,0.2806,-0.5519123333076589
frc_lorawd_wd0p1_lr1e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,45.0,frc_lorawd_wd0p1_lr1e4_c256,False,False,True,27.11,36.06,48.8,34.76,19.46,46.99,42.32,36.79,0.2719,-0.5655907924124999
frc_lorawd_wd0p1_lr2e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frc_lorawd_wd0p1_lr2e4_c256,False,False,True,25.24,33.94,81.28,32.13,18.35,42.87,41.64,34.69,0.4288,-0.3677452233152863
frc_lorawd_wd0p1_lr2e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frc_lorawd_wd0p1_lr2e4_c256,False,False,True,25.92,34.43,38.65,33.42,18.41,43.83,40.44,36.07,0.4115,-0.3856301604517114
frc_lorawd_wd0p1_lr2e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frc_lorawd_wd0p1_lr2e4_c256,False,False,True,25.74,34.23,80.05,33.22,18.27,45.37,39.59,34.71,0.4177,-0.3791355247348789
frc_lorawd_wd0p1_lr2e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,45.0,frc_lorawd_wd0p1_lr2e4_c256,False,False,True,25.22,32.63,80.83,33.39,17.06,39.09,38.99,34.63,0.4239,-0.3727365834317789
frc_lorawd_wd0p1_lr3e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frc_lorawd_wd0p1_lr3e4_c256,False,False,True,24.08,32.57,49.11,31.39,16.78,42.83,38.05,33.79,0.5734,-0.2415423113895343
frc_lorawd_wd0p1_lr3e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frc_lorawd_wd0p1_lr3e4_c256,False,False,True,24.24,31.59,80.81,31.24,17.25,37.3,37.2,34.97,0.5415,-0.2664015390386609
frc_lorawd_wd0p1_lr3e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frc_lorawd_wd0p1_lr3e4_c256,False,False,True,24.14,32.51,80.64,32.1,16.17,39.78,38.31,36.2,0.5481,-0.2611401979277997
frc_lorawd_wd0p1_lr3e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,45.0,frc_lorawd_wd0p1_lr3e4_c256,False,False,True,25.4,33.26,75.89,32.7,18.09,41.82,39.08,34.61,0.5482,-0.2610609687965204
frc_lorawd_wd0p1_lr5e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frc_lorawd_wd0p1_lr5e4_c256,False,False,True,22.43,29.56,78.84,28.98,15.88,32.87,36.26,33.83,0.7118,-0.1476420163321729
frc_lorawd_wd0p1_lr5e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frc_lorawd_wd0p1_lr5e4_c256,False,False,True,22.76,28.97,78.4,30.04,15.48,28.49,36.01,34.84,0.7531,-0.1231473523986565
frc_lorawd_wd0p1_lr5e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frc_lorawd_wd0p1_lr5e4_c256,False,False,True,20.94,27.83,77.96,28.92,12.95,27.76,35.58,33.93,0.7672,-0.1150914058373928
frc_lorawd_wd0p1_lr5e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,45.0,frc_lorawd_wd0p1_lr5e4_c256,False,False,True,22.29,29.52,78.79,30.32,14.26,32.62,38.05,32.36,0.7391,-0.1312967977214633
frc_lorawd_wd0p1_lr7e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,42.0,frc_lorawd_wd0p1_lr7e4_c256,False,False,True,20.75,27.12,77.08,29.04,12.46,24.86,34.56,34.68,0.8594,-0.0658046506521155
frc_lorawd_wd0p1_lr7e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,43.0,frc_lorawd_wd0p1_lr7e4_c256,False,False,True,21.94,28.01,75.57,29.93,13.95,26.73,34.3,35.12,0.8504,-0.0703767484847596
frc_lorawd_wd0p1_lr7e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,44.0,frc_lorawd_wd0p1_lr7e4_c256,False,False,True,21.58,28.29,76.88,29.6,13.55,27.48,36.35,34.45,0.8692,-0.060880282351513
frc_lorawd_wd0p2_lr1e3_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,42.0,frc_lorawd_wd0p2_lr1e3_c256,False,False,True,24.08,30.48,78.8,31.61,16.55,33.72,35.24,35.27,0.6426,-0.1920592787845007
frc_lorawd_wd0p2_lr1e3_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,43.0,frc_lorawd_wd0p2_lr1e3_c256,False,False,True,24.02,31.03,79.82,31.9,16.15,35.15,37.71,34.23,0.6321,-0.1992142096722373
frc_lorawd_wd0p2_lr1e3_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,44.0,frc_lorawd_wd0p2_lr1e3_c256,False,False,True,23.12,30.97,79.48,30.78,15.47,38.82,35.92,33.86,0.6361,-0.1964746044234676
frc_lorawd_wd0p2_lr1e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,42.0,frc_lorawd_wd0p2_lr1e4_c256,False,False,True,27.42,35.12,35.41,34.63,20.22,45.9,40.36,34.49,0.254,-0.595166283380062
frc_lorawd_wd0p2_lr1e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,43.0,frc_lorawd_wd0p2_lr1e4_c256,False,False,True,27.02,35.37,64.47,34.97,19.08,46.43,41.64,34.71,0.2508,-0.6006724678413211
frc_lorawd_wd0p2_lr1e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,44.0,frc_lorawd_wd0p2_lr1e4_c256,False,False,True,27.73,35.78,54.78,35.46,20.0,45.95,41.64,35.87,0.252,-0.5985994592184559
frc_lorawd_wd0p2_lr1e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,45.0,frc_lorawd_wd0p2_lr1e4_c256,False,False,True,27.26,36.1,67.2,33.97,20.55,47.44,42.15,36.37,0.2515,-0.5994620106080538
frc_lorawd_wd0p2_lr2e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frc_lorawd_wd0p2_lr2e4_c256,False,False,True,26.32,34.09,70.05,33.41,19.24,46.0,39.42,32.36,0.349,-0.4571745730408201
frc_lorawd_wd0p2_lr2e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frc_lorawd_wd0p2_lr2e4_c256,False,False,True,26.45,34.99,69.98,33.13,19.77,46.38,39.25,36.4,0.3616,-0.4417715781966743
frc_lorawd_wd0p2_lr2e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frc_lorawd_wd0p2_lr2e4_c256,False,False,True,26.35,33.79,59.4,33.87,18.83,42.36,38.91,34.98,0.3465,-0.4602967610521745
frc_lorawd_wd0p2_lr2e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,45.0,frc_lorawd_wd0p2_lr2e4_c256,False,False,True,26.53,33.99,81.56,34.93,18.13,41.85,40.19,34.86,0.3554,-0.4492825765307173
frc_lorawd_wd0p2_lr2e4_c256_s46,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,46.0,frc_lorawd_wd0p2_lr2e4_c256,False,False,True,26.16,34.78,77.92,33.74,18.58,44.53,41.55,35.52,0.3643,-0.4385408287580841
frc_lorawd_wd0p2_lr2e5_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,2e-05,42.0,frc_lorawd_wd0p2_lr2e5_c256,False,False,True,26.67,36.42,21.44,34.1,19.24,46.43,46.16,36.15,0.2139,-0.669789215428472
frc_lorawd_wd0p2_lr2e5_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,2e-05,43.0,frc_lorawd_wd0p2_lr2e5_c256,False,False,True,26.91,36.96,24.79,34.25,19.57,46.88,47.01,37.09,0.2167,-0.6641410886801821
frc_lorawd_wd0p2_lr2e5_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,2e-05,44.0,frc_lorawd_wd0p2_lr2e5_c256,False,False,True,26.82,36.35,23.05,33.51,20.12,46.19,45.48,36.47,0.219,-0.6595558851598816
frc_lorawd_wd0p2_lr3e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frc_lorawd_wd0p2_lr3e4_c256,False,False,True,26.05,33.7,81.82,33.97,18.13,42.22,38.99,35.18,0.4227,-0.3739677521709811
frc_lorawd_wd0p2_lr3e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frc_lorawd_wd0p2_lr3e4_c256,False,False,True,26.03,33.39,81.79,33.44,18.63,43.23,37.03,34.6,0.4375,-0.3590219426416679
frc_lorawd_wd0p2_lr3e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frc_lorawd_wd0p2_lr3e4_c256,False,False,True,25.96,33.25,79.1,33.82,18.11,41.89,38.14,34.28,0.4315,-0.3650191999487716
frc_lorawd_wd0p2_lr3e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,45.0,frc_lorawd_wd0p2_lr3e4_c256,False,False,True,25.6,32.28,73.73,32.62,18.58,36.42,39.33,34.47,0.4284,-0.368150537840182
frc_lorawd_wd0p2_lr5e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frc_lorawd_wd0p2_lr5e4_c256,False,False,True,24.3,31.86,60.22,31.87,16.72,38.55,37.97,34.17,0.5258,-0.279179418229656
frc_lorawd_wd0p2_lr5e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frc_lorawd_wd0p2_lr5e4_c256,False,False,True,24.26,31.18,81.05,31.52,17.01,35.9,37.8,33.69,0.5274,-0.2778598745425845
frc_lorawd_wd0p2_lr5e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frc_lorawd_wd0p2_lr5e4_c256,False,False,True,24.65,31.7,80.55,31.35,17.95,38.4,37.88,32.9,0.5276,-0.2776952131256723
frc_lorawd_wd0p2_lr5e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,45.0,frc_lorawd_wd0p2_lr5e4_c256,False,False,True,24.89,33.18,80.81,31.61,18.17,42.25,38.91,34.98,0.5266,-0.2785191452299507
frc_lorawd_wd0p2_lr7e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,42.0,frc_lorawd_wd0p2_lr7e4_c256,False,False,True,22.86,30.08,80.7,29.84,15.87,32.86,36.6,35.21,0.5926,-0.2272383528559677
frc_lorawd_wd0p2_lr7e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,43.0,frc_lorawd_wd0p2_lr7e4_c256,False,False,True,24.04,29.95,80.39,31.88,16.2,31.77,37.12,32.76,0.5799,-0.2366468912517845
frc_lorawd_wd0p2_lr7e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,44.0,frc_lorawd_wd0p2_lr7e4_c256,False,False,True,22.72,28.84,80.8,30.27,15.17,25.12,37.63,36.0,0.5988,-0.2227182083289852
frc_lorawd_wd0p3_lr1e3_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,42.0,frc_lorawd_wd0p3_lr1e3_c256,False,False,True,25.46,31.72,81.6,32.07,18.85,33.63,38.14,35.89,0.4647,-0.3328273275211315
frc_lorawd_wd0p3_lr1e3_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,43.0,frc_lorawd_wd0p3_lr1e3_c256,False,False,True,25.54,32.9,81.31,33.6,17.49,41.8,37.63,33.97,0.4418,-0.3547742884645838
frc_lorawd_wd0p3_lr1e3_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,44.0,frc_lorawd_wd0p3_lr1e3_c256,False,False,True,25.5,30.54,80.87,32.73,18.28,30.39,37.8,33.52,0.446,-0.3506651412878581
frc_lorawd_wd0p3_lr1e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,42.0,frc_lorawd_wd0p3_lr1e4_c256,False,False,True,27.14,35.62,23.84,34.71,19.56,46.46,42.75,34.6,0.2344,-0.630042392653947
frc_lorawd_wd0p3_lr1e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,43.0,frc_lorawd_wd0p3_lr1e4_c256,False,False,True,27.51,36.1,69.86,34.51,20.51,47.16,41.98,36.33,0.2342,-0.6304131092636557
frc_lorawd_wd0p3_lr1e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,44.0,frc_lorawd_wd0p3_lr1e4_c256,False,False,True,27.84,36.15,47.06,35.74,19.93,47.11,41.38,36.59,0.2329,-0.6328305114653193
frc_lorawd_wd0p3_lr1e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,45.0,frc_lorawd_wd0p3_lr1e4_c256,False,False,True,26.94,35.59,78.28,33.97,19.9,46.35,41.3,36.41,0.2385,-0.6225116166238673
frc_lorawd_wd0p3_lr1e4_c256_s46,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,46.0,frc_lorawd_wd0p3_lr1e4_c256,False,False,True,27.08,36.31,81.56,34.5,19.66,47.3,42.75,37.33,0.2355,-0.6280090885350851
frc_lorawd_wd0p3_lr2e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frc_lorawd_wd0p3_lr2e4_c256,False,False,True,26.97,34.79,79.3,34.48,19.46,46.23,37.97,35.83,0.3258,-0.4870489200275094
frc_lorawd_wd0p3_lr2e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frc_lorawd_wd0p3_lr2e4_c256,False,False,True,26.33,35.12,58.82,33.59,19.07,45.48,40.44,37.0,0.2998,-0.5231683714877393
frc_lorawd_wd0p3_lr2e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frc_lorawd_wd0p3_lr2e4_c256,False,False,True,26.79,34.91,50.95,33.74,19.84,44.57,41.64,34.78,0.3043,-0.5166980476418329
frc_lorawd_wd0p3_lr2e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,45.0,frc_lorawd_wd0p3_lr2e4_c256,False,False,True,26.98,35.08,66.07,33.97,20.0,47.24,41.13,33.05,0.3026,-0.5191310763128322
frc_lorawd_wd0p3_lr2e5_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,2e-05,42.0,frc_lorawd_wd0p3_lr2e5_c256,False,False,True,26.52,36.35,23.5,33.77,19.27,46.16,46.5,36.04,0.214,-0.6695862266508091
frc_lorawd_wd0p3_lr2e5_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,2e-05,43.0,frc_lorawd_wd0p3_lr2e5_c256,False,False,True,26.72,36.72,67.21,33.59,19.86,46.65,46.5,36.98,0.2171,-0.66334017654558
frc_lorawd_wd0p3_lr2e5_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,2e-05,44.0,frc_lorawd_wd0p3_lr2e5_c256,False,False,True,27.3,36.8,12.19,34.31,20.3,46.73,45.82,36.85,0.2124,-0.6728454875905685
frc_lorawd_wd0p3_lr3e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frc_lorawd_wd0p3_lr3e4_c256,False,False,True,27.28,34.5,76.17,35.26,19.29,45.95,37.88,34.12,0.3581,-0.4459956789880971
frc_lorawd_wd0p3_lr3e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frc_lorawd_wd0p3_lr3e4_c256,False,False,True,25.99,34.38,35.1,33.08,18.91,43.7,40.44,35.75,0.3422,-0.4657199947949185
frc_lorawd_wd0p3_lr3e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frc_lorawd_wd0p3_lr3e4_c256,False,False,True,25.47,33.54,81.78,32.68,18.26,42.29,39.93,34.53,0.3483,-0.4580465255417637
frc_lorawd_wd0p3_lr3e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,45.0,frc_lorawd_wd0p3_lr3e4_c256,False,False,True,26.65,34.44,81.51,34.08,19.22,44.65,41.13,33.14,0.3524,-0.4529641002599897
frc_lorawd_wd0p3_lr5e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frc_lorawd_wd0p3_lr5e4_c256,False,False,True,25.04,32.02,82.05,31.45,18.63,37.13,38.99,33.92,0.4097,-0.3875340360468576
frc_lorawd_wd0p3_lr5e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frc_lorawd_wd0p3_lr5e4_c256,False,False,True,26.67,33.94,82.02,33.94,19.4,43.77,37.97,34.61,0.3889,-0.4101620568525402
frc_lorawd_wd0p3_lr5e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frc_lorawd_wd0p3_lr5e4_c256,False,False,True,26.26,32.18,81.69,32.42,20.09,40.12,37.63,30.62,0.4168,-0.3800722897085319
frc_lorawd_wd0p3_lr5e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,45.0,frc_lorawd_wd0p3_lr5e4_c256,False,False,True,25.8,32.25,81.67,33.16,18.43,36.66,38.82,34.19,0.3917,-0.4070464284521341
frc_lorawd_wd0p3_lr7e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,42.0,frc_lorawd_wd0p3_lr7e4_c256,False,False,True,25.64,31.68,81.91,32.68,18.6,34.99,37.97,34.18,0.4347,-0.361810359809163
frc_lorawd_wd0p3_lr7e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,43.0,frc_lorawd_wd0p3_lr7e4_c256,False,False,True,25.46,31.15,80.24,32.65,18.27,34.88,37.03,32.9,0.4343,-0.3622101706377709
frc_lorawd_wd0p3_lr7e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,44.0,frc_lorawd_wd0p3_lr7e4_c256,False,False,True,26.08,31.19,65.11,33.57,18.6,32.99,37.63,33.14,0.4274,-0.3691654821719494
