run,family,family_label,model,task,recipe,method,method_display,lr,seed,cell,withheld,quarantined,on_pool,stable_rank_w,eff_rank_w,e_top_w,e_bot_w,amp_top_w,log10_fdelta,retention_mean
qwswm_lora_r16_lr5e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0005,44.0,qwswm_lora_r16_lr5e4,False,False,True,9.606071859899394,14.950109343174924,0.1109067971304647,0.098361556221927,0.0677260961709249,-0.6152882570617175,42.72
qwswm_lora_r16_lr5e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,5e-05,42.0,qwswm_lora_r16_lr5e5,False,False,True,3.270226546368853,9.027241812822508,0.1245899640164987,0.1049219143520037,0.078958374125909,-1.2865094569060576,43.56
qwswm_lora_r16_lr5e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,5e-05,43.0,qwswm_lora_r16_lr5e5,False,False,True,3.2397878507927973,9.0526309581788,0.1249891644009591,0.1051135292588278,0.0788071066279427,-1.2890368810047244,43.39
qwswm_lora_r16_lr5e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,5e-05,44.0,qwswm_lora_r16_lr5e5,False,False,True,3.223194714879035,9.037801438841624,0.1241371721442436,0.1042768483351955,0.0786075551164571,-1.2898826348881838,43.79
qwswm_lora_r32_lr15e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.00015,42.0,qwswm_lora_r32_lr15e5,False,False,True,7.568078523097956,22.19350019316251,0.1183677791751443,0.1014751487239107,0.0717682110186847,-0.978810700930062,44.18
qwswm_lora_r32_lr1e3_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.001,42.0,qwswm_lora_r32_lr1e3,False,False,True,17.6353879936717,30.078159172547043,0.1144471136896989,0.0883324825816125,0.0743247215395999,-0.0441679897675782,17.7
qwswm_lora_r32_lr1e3_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.001,43.0,qwswm_lora_r32_lr1e3,False,False,True,17.592493424443674,30.092624639516508,0.1143636725850363,0.088375415445898,0.0742225381587256,-0.0278434641405063,6.54
qwswm_lora_r32_lr1e3_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.001,44.0,qwswm_lora_r32_lr1e3,False,False,True,17.242224167462112,29.84221235715189,0.1118374405993076,0.0884585049532989,0.0736630071027983,-0.023925268380126,6.7
qwswm_lora_r32_lr1e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0001,42.0,qwswm_lora_r32_lr1e4,False,False,True,6.303267051343014,20.46461316782634,0.1222302715969957,0.1033404260958408,0.0743748159096952,-1.1073489661226996,43.46
qwswm_lora_r32_lr1e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0001,43.0,qwswm_lora_r32_lr1e4,False,False,True,6.424128871643538,20.4569543522538,0.1226073926346182,0.103409377252594,0.0747217456748986,-1.1079053973095196,44.39
qwswm_lora_r32_lr1e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0001,44.0,qwswm_lora_r32_lr1e4,False,False,True,6.288824189163568,20.45532115045924,0.1217738549358466,0.1035993058299893,0.0742869156275645,-1.109020403010311,44.74
qwswm_lora_r32_lr2e4_ep6_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,42.0,qwswm_lora_r32_lr2e4_ep6,False,False,True,12.401452203325588,26.828739703065583,0.1133799383697553,0.1024375694006057,0.0696116463449162,-0.6852903070448263,41.45
qwswm_lora_r32_lr2e4_ep6_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,43.0,qwswm_lora_r32_lr2e4_ep6,False,False,True,12.368140512795764,26.684353013735976,0.1133770831156943,0.102169944451964,0.0707055746650463,-0.6577747706392096,44.34
qwswm_lora_r32_lr2e4_ep6_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,44.0,qwswm_lora_r32_lr2e4_ep6,False,False,True,12.468492697648005,26.82288762057242,0.1137631118818048,0.1023140952346935,0.0700425618149133,-0.69058277422186,43.22
qwswm_lora_r32_lr2e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,42.0,qwswm_lora_r32_lr2e4,False,False,True,9.196583700380314,23.914098290935577,0.1157558081835391,0.0999997481105261,0.0706803661570759,-0.8671002300555171,43.6
qwswm_lora_r32_lr2e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,43.0,qwswm_lora_r32_lr2e4,False,False,True,9.187945634284134,23.879528462119502,0.1166964220750307,0.0999462426968732,0.0715394582271113,-0.8425432318657744,44.46
qwswm_lora_r32_lr2e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,44.0,qwswm_lora_r32_lr2e4,False,False,True,9.231823373578802,23.903874766788626,0.1161634671843167,0.1002625161598039,0.0709533788704239,-0.845576026885353,44.36
qwswm_lora_r32_lr2e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,2e-05,42.0,qwswm_lora_r32_lr2e5,False,False,True,3.473305627959618,14.22189762934066,0.1255779589087429,0.1069730990506553,0.0809451000535245,-1.4111682744057927,43.47
qwswm_lora_r32_lr2e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,2e-05,43.0,qwswm_lora_r32_lr2e5,False,False,True,3.5636781495192733,14.238571452342498,0.1255728145282449,0.1067983228028838,0.0811100216685847,-1.4145392704914994,43.36
qwswm_lora_r32_lr2e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,2e-05,44.0,qwswm_lora_r32_lr2e5,False,False,True,3.499832639751764,14.181188440392752,0.1247679086055547,0.1072088463704254,0.0807912709298826,-1.413412695328245,43.41
qwswm_lora_r32_lr3e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0003,42.0,qwswm_lora_r32_lr3e4,False,False,True,12.201217812839795,26.43801622453424,0.1116258008486311,0.0982712826466994,0.0682736358564649,-0.6974526275125145,44.22
qwswm_lora_r32_lr3e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0003,43.0,qwswm_lora_r32_lr3e4,False,False,True,11.758680515839634,26.430920610764083,0.1121341054619949,0.0980060933698123,0.0684105941735562,-0.6683702823700677,42.86
qwswm_lora_r32_lr3e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0003,44.0,qwswm_lora_r32_lr3e4,False,False,True,12.14579541198828,26.482401505827355,0.1118342690063883,0.0980409963467766,0.0684480598730744,-0.6779875614175995,39.75
qwswm_lora_r32_lr5e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0005,42.0,qwswm_lora_r32_lr5e4,False,True,True,1.6978939062224307,3.831572056134102,0.1742911886255009,0.1745750809797132,0.1005074220756548,1.3199966469243694,0.0
qwswm_lora_r32_lr5e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0005,43.0,qwswm_lora_r32_lr5e4,False,False,True,15.95926167965722,28.4966201450369,0.1090442391211695,0.094488976880852,0.0673786712853161,-0.413412695328245,35.7
qwswm_lora_r32_lr5e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0005,44.0,qwswm_lora_r32_lr5e4,False,False,True,15.948270582141118,28.58782787039845,0.1082301851348427,0.09473370100153,0.0665826702281754,-0.4143137215475031,37.1
qwswm_lora_r32_lr5e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,5e-05,42.0,qwswm_lora_r32_lr5e5,False,False,True,4.964951201572802,18.28682939749442,0.1255247209101752,0.105809186842117,0.0769374436037011,-1.285670240254767,43.84
qwswm_lora_r32_lr5e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,5e-05,43.0,qwswm_lora_r32_lr5e5,False,False,True,5.097951941304602,18.286208472763235,0.1265463160535153,0.1052732384023699,0.0771374335775681,-1.2814983111327258,43.61
qwswm_lora_r32_lr5e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,5e-05,44.0,qwswm_lora_r32_lr5e5,False,False,True,5.037758872898658,18.356047890063483,0.1254882965517359,0.105655643946411,0.0767935729250405,-1.284832642151542,44.14
qwswm_lora_r32_lr7e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,7e-05,42.0,qwswm_lora_r32_lr7e5,False,False,True,5.445197444909748,19.222840687212123,0.124096748842361,0.1048421486512761,0.0757665801664137,-1.2013493545547311,43.72
qwswm_lorawd_wd0p3_lr1e3_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.001,42.0,qwswm_lorawd_wd0p3_lr1e3,False,True,True,1.0589337332148174,1.1603283642396134,0.1683622465457381,0.2063633216774079,0.1101916400633064,1.1975699913132083,0.0
qwswm_lorawd_wd0p3_lr1e3_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.001,43.0,qwswm_lorawd_wd0p3_lr1e3,False,True,True,1.0621074034261806,1.2022254414128497,0.1754293491824059,0.1414349359061616,0.1147497976655093,1.0784060628108865,0.0
qwswm_lorawd_wd0p3_lr1e3_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.001,44.0,qwswm_lorawd_wd0p3_lr1e3,False,False,True,14.829541931666588,27.48743022124504,0.1085313681352651,0.0903069913026441,0.0700470737011194,-0.672436739812722,42.92
qwswm_lorawd_wd0p3_lr1e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0001,42.0,qwswm_lorawd_wd0p3_lr1e4,False,False,True,5.572016493201772,18.886855219338344,0.123380664006636,0.1047599178316979,0.0760960861397231,-1.1965428843515862,45.08
qwswm_lorawd_wd0p3_lr1e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0001,43.0,qwswm_lorawd_wd0p3_lr1e4,False,False,True,5.56125442807563,19.07597357695548,0.1244583043685909,0.1045713397101794,0.0764948053451859,-1.1992829217176149,44.44
qwswm_lorawd_wd0p3_lr1e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0001,44.0,qwswm_lorawd_wd0p3_lr1e4,False,False,True,5.662736443111139,19.207471241532453,0.1244901723869877,0.1051176668722348,0.0766455014297153,-1.198596289982645,44.61
qwswm_lorawd_wd0p3_lr2e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0002,42.0,qwswm_lorawd_wd0p3_lr2e4,False,False,True,7.831624121927006,22.06032855817045,0.1187537940964412,0.1021701530662467,0.0737117504533251,-1.0675262353228467,45.86
qwswm_lorawd_wd0p3_lr2e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0002,43.0,qwswm_lorawd_wd0p3_lr2e4,False,False,True,8.23762910958775,22.36095860161141,0.1193763263552887,0.1023887948141699,0.0739734575434072,-1.0594835150674329,44.96
qwswm_lorawd_wd0p3_lr2e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0002,44.0,qwswm_lorawd_wd0p3_lr2e4,False,False,True,8.106770870222075,22.05699210668175,0.1212134322437909,0.1018255072119091,0.0767514726371556,-1.0282604091122216,44.92
qwswm_lorawd_wd0p3_lr2e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,2e-05,42.0,qwswm_lorawd_wd0p3_lr2e5,False,False,True,3.391824434496275,13.592674546881964,0.1254746358845268,0.1072162706253586,0.0814283782340731,-1.4190750243243806,43.66
qwswm_lorawd_wd0p3_lr2e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,2e-05,43.0,qwswm_lorawd_wd0p3_lr2e5,False,False,True,3.3724187926650577,13.67509937046529,0.1252673826661426,0.1075765832791916,0.0819520499381867,-1.424812155072339,43.63
qwswm_lorawd_wd0p3_lr2e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,2e-05,44.0,qwswm_lorawd_wd0p3_lr2e5,False,False,True,3.4033082339586693,13.666612852668472,0.1242600053827875,0.107779097700609,0.0815067745976129,-1.4213607900319276,43.38
qwswm_lorawd_wd0p3_lr3e4_ep6_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0003,42.0,qwswm_lorawd_wd0p3_lr3e4_ep6,False,False,True,13.880125595445085,27.24804888796925,0.1165554931513708,0.1039025309000404,0.0740647217951428,-0.9415739755429946,44.57
qwswm_lorawd_wd0p3_lr3e4_ep6_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0003,43.0,qwswm_lorawd_wd0p3_lr3e4_ep6,False,False,True,13.795040949861813,27.20090697118629,0.1164014736516888,0.1045502416427486,0.0741181009085675,-0.9404365820987324,44.12
qwswm_lorawd_wd0p3_lr3e4_ep6_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0003,44.0,qwswm_lorawd_wd0p3_lr3e4_ep6,False,False,True,13.865936244532415,27.243340169768075,0.1159633855828702,0.1045008627760342,0.0737721991232982,-0.944621668625,44.35
qwswm_lorawd_wd0p3_lr3e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0003,42.0,qwswm_lorawd_wd0p3_lr3e4,False,False,True,11.376651172628328,25.35913965697349,0.1166015015819728,0.0998800007242728,0.0722560133652606,-0.9838026464875608,45.44
qwswm_lorawd_wd0p3_lr3e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0003,43.0,qwswm_lorawd_wd0p3_lr3e4,False,False,True,11.341910578571996,25.38025770812496,0.1164324773573964,0.1007348598007669,0.0719980064712006,-1.0030507515046188,44.98
qwswm_lorawd_wd0p3_lr3e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0003,44.0,qwswm_lorawd_wd0p3_lr3e4,False,False,True,11.336624474366792,25.43020653682357,0.1168599009136467,0.100790243752318,0.0725564067343736,-0.9838026464875608,45.16
qwswm_lorawd_wd0p3_lr5e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0005,42.0,qwswm_lorawd_wd0p3_lr5e4,False,False,True,15.663368135593188,28.14505744872932,0.112756819037618,0.097776443253437,0.0700198356116206,-0.90622821850127,45.06
qwswm_lorawd_wd0p3_lr5e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0005,43.0,qwswm_lorawd_wd0p3_lr5e4,False,False,True,15.781542408646605,28.299710260377008,0.1129171325316966,0.0980986333187354,0.0696037512752946,-0.9136401693252518,45.48
qwswm_lorawd_wd0p3_lr5e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0005,44.0,qwswm_lorawd_wd0p3_lr5e4,False,False,True,15.862382586809062,28.315695141626595,0.1131055038767796,0.0976748976761995,0.0699630997120736,-0.9168558568569476,44.34
qwswm_lorawd_wd0p3_lr5e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,5e-05,42.0,qwswm_lorawd_wd0p3_lr5e5,False,False,True,4.597823644338233,17.173144882947483,0.1259900017470424,0.1067723294070936,0.0779710204846523,-1.322393047279507,43.63
qwswm_lorawd_wd0p3_lr5e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,5e-05,43.0,qwswm_lorawd_wd0p3_lr5e5,False,False,True,4.590815505607578,17.21594595544558,0.1267619206769073,0.1067506121075405,0.0781074443387278,-1.3251388592621884,43.62
qwswm_lorawd_wd0p3_lr5e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,5e-05,44.0,qwswm_lorawd_wd0p3_lr5e5,False,False,True,4.59850278367918,17.240692783342922,0.1260783682006711,0.1063770056543371,0.0779961570776737,-1.322393047279507,44.03
qwswm_milora_r32_lr15e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.00015,42.0,qwswm_milora_r32_lr15e5,False,False,True,10.988085327707108,31.72237837575076,0.0593931967727016,0.3953848186172066,0.0476667729947633,-0.9051796196452,43.96
qwswm_milora_r32_lr1e3_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.001,42.0,qwswm_milora_r32_lr1e3,False,False,True,18.12517045547692,30.16047123772269,0.1024567804917928,0.1093533333209136,0.0671750984658154,-0.1844222516757327,7.26
qwswm_milora_r32_lr1e3_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.001,43.0,qwswm_milora_r32_lr1e3,False,True,True,1.3751000900838384,2.620451247433989,0.1443395780243061,0.172317937524612,0.093899025547106,1.6602942612963905,0.0
qwswm_milora_r32_lr1e3_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.001,44.0,qwswm_milora_r32_lr1e3,False,False,True,18.1921251570624,30.22586155063202,0.1012807075397029,0.1091591009686574,0.0664917564365895,-0.1838913292600961,9.5
qwswm_milora_r32_lr1e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0001,42.0,qwswm_milora_r32_lr1e4,False,False,True,10.734180373997262,32.441975488751005,0.0508546565592712,0.4613097917548259,0.0411055622046656,-1.0078885122130503,44.06
qwswm_milora_r32_lr1e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0001,43.0,qwswm_milora_r32_lr1e4,False,False,True,10.734784765501296,32.41147310680658,0.0512400014209708,0.4609587640933335,0.0413469029365356,-1.0083309926200514,43.04
qwswm_milora_r32_lr1e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0001,44.0,qwswm_milora_r32_lr1e4,False,False,True,10.674068345218725,32.354442133389384,0.0515082589371853,0.4603968714952831,0.041456770866229,-1.0074464821678644,44.55
qwswm_milora_r32_lr2e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0002,42.0,qwswm_milora_r32_lr2e4,False,False,True,11.48023792606553,31.28156329713624,0.0662027029482127,0.3412446202203477,0.0514023858729399,-0.8250684064715574,43.46
qwswm_milora_r32_lr2e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0002,43.0,qwswm_milora_r32_lr2e4,False,False,True,11.134040781724854,30.675231218149783,0.066935676751116,0.3388404808051148,0.0530187348246312,-0.8655041441653264,42.42
qwswm_milora_r32_lr2e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0002,44.0,qwswm_milora_r32_lr2e4,False,False,True,11.426006964275604,31.262124469234177,0.0666123632269644,0.3413478795624781,0.0519740383181569,-0.8259401922749746,43.37
qwswm_milora_r32_lr2e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,2e-05,42.0,qwswm_milora_r32_lr2e5,False,False,True,7.755435582955648,28.86111351562523,0.0363616001864132,0.5717178119561817,0.0257667997603962,-1.329754146925876,43.16
qwswm_milora_r32_lr2e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,2e-05,43.0,qwswm_milora_r32_lr2e5,False,False,True,7.768868647717239,28.87909209575602,0.0366590413239561,0.5715004297302485,0.0262358794945224,-1.3288271572849168,43.3
qwswm_milora_r32_lr2e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,2e-05,44.0,qwswm_milora_r32_lr2e5,False,False,True,7.765324808194636,28.83558160062773,0.0366283756149482,0.5717895163693099,0.0261178009165516,-1.329754146925876,42.76
qwswm_milora_r32_lr3e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0003,42.0,qwswm_milora_r32_lr3e4,False,False,True,12.613135541176533,30.374995329450872,0.0766816768875932,0.2610750645757874,0.0566366026781058,-0.7057542838618818,39.51
qwswm_milora_r32_lr3e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0003,43.0,qwswm_milora_r32_lr3e4,False,False,True,12.312285211231972,30.18810522346096,0.0771498866414203,0.260996662877354,0.0572420431650661,-0.7090754406172457,40.96
qwswm_milora_r32_lr3e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0003,44.0,qwswm_milora_r32_lr3e4,False,False,True,12.41991663950364,30.16646311432909,0.0775267292650458,0.2598720755538766,0.0573117079791532,-0.7314220281171567,43.14
qwswm_milora_r32_lr5e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0005,42.0,qwswm_milora_r32_lr5e4,False,False,True,14.9816638173272,29.79882786232516,0.0889900807161481,0.176361336778353,0.0608421558171979,-0.5259294967849564,39.92
qwswm_milora_r32_lr5e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0005,43.0,qwswm_milora_r32_lr5e4,False,False,True,14.576774857380164,29.405639775769288,0.089296499357573,0.1753936466994219,0.0616441250794861,-0.5215778122599194,39.2
qwswm_milora_r32_lr5e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0005,44.0,qwswm_milora_r32_lr5e4,False,False,True,14.851803475363631,29.80278100210792,0.0893534313054249,0.1776717660488596,0.0608463760318364,-0.5272435506827877,39.75
qwswm_milora_r32_lr5e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,5e-05,42.0,qwswm_milora_r32_lr5e5,False,False,True,9.426833976056416,31.496821380490385,0.0410220307298614,0.5317568341582656,0.0327448195082632,-1.1598939055432422,44.24
qwswm_milora_r32_lr5e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,5e-05,43.0,qwswm_milora_r32_lr5e5,False,False,True,9.457078940024791,31.575503942791222,0.0416833973870086,0.5322839497246148,0.0330580752353207,-1.1598939055432422,43.72
qwswm_milora_r32_lr5e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,5e-05,44.0,qwswm_milora_r32_lr5e5,False,False,True,9.471938212071423,31.595588722741734,0.0416919485486707,0.5320418082111867,0.032922857668789,-1.161780778092374,43.55
qwswm_milora_r32_lr7e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,7e-05,42.0,qwswm_milora_r32_lr7e5,False,False,True,10.12124266242084,32.16256524286192,0.0450663343368618,0.5034500844546644,0.0365563726821655,-1.0904439707588247,44.09
qwswm_sclora_r32_lr1e3_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,sclora,SC-LoRA,0.001,42.0,qwswm_sclora_r32_lr1e3,False,False,True,19.433956539883688,34.264470270536954,0.1353711018867088,0.0878785070899548,0.1125604714662774,-0.0658046506521155,6.36
qwswm_sclora_r32_lr1e3_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,sclora,SC-LoRA,0.001,43.0,qwswm_sclora_r32_lr1e3,False,False,True,19.41120866139759,34.36542151950568,0.1331787088337088,0.0880516984359415,0.1113601239293029,-0.0675769736232611,7.24
qwswm_sclora_r32_lr1e3_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,sclora,SC-LoRA,0.001,44.0,qwswm_sclora_r32_lr1e3,False,False,True,19.491398170027512,34.24260353591904,0.1347220876081177,0.0878232889796579,0.1118879830555468,-0.0600815796309432,6.56
qwswm_sclora_r32_lr1e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,sclora,SC-LoRA,0.0001,42.0,qwswm_sclora_r32_lr1e4,False,False,True,15.201344187019942,40.96807597627048,0.1586134537528927,0.1020652588999874,0.1723774897942949,-0.7382614526474622,39.3
qwswm_sclora_r32_lr1e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,sclora,SC-LoRA,0.0001,43.0,qwswm_sclora_r32_lr1e4,False,False,True,15.29053564079364,41.07964247980311,0.1584928050960274,0.1019364869649564,0.1720081892853288,-0.743282254022513,39.97
qwswm_sclora_r32_lr1e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,sclora,SC-LoRA,0.0001,44.0,qwswm_sclora_r32_lr1e4,False,False,True,15.28649540544662,41.062441839534365,0.1584992931794308,0.1019126353341147,0.1719980239111814,-0.7430418474390682,40.33
qwswm_sclora_r32_lr2e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,sclora,SC-LoRA,0.0002,42.0,qwswm_sclora_r32_lr2e4,False,False,True,15.996526537588034,41.55182204927073,0.1594112809676171,0.1004031402494454,0.1659718092619335,-0.5307672574933879,36.72
qwswm_sclora_r32_lr2e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,sclora,SC-LoRA,0.0002,43.0,qwswm_sclora_r32_lr2e4,False,False,True,15.866338489512067,41.46594451693967,0.1596691305087138,0.1005603541733659,0.1662173118497214,-0.5318004139273874,34.75
qwswm_sclora_r32_lr2e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,sclora,SC-LoRA,0.0002,44.0,qwswm_sclora_r32_lr2e4,False,False,True,15.86146228890845,41.40782244711009,0.1599949746289089,0.1004578213335339,0.1673613045806654,-0.5284149458148103,35.87
qwswm_sclora_r32_lr2e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,sclora,SC-LoRA,2e-05,42.0,qwswm_sclora_r32_lr2e5,False,False,True,12.374844668366729,35.19428498129378,0.150695566349905,0.1039475804014768,0.1722844525841644,-1.2588484011482148,44.16
