run,family,family_label,model,task,recipe,method,method_display,lr,seed,cell,withheld,quarantined,straggler,on_pool,cs_avg,gsm8k,adapt_task,bbh,mmlu_pro,mmlu,arc_c,truthfulqa,retention_mean,retention_broad,fdelta,dw_sv_max,dw_sv_mean,adapt,fro_total,spec_max,spec_mean,stable_rank_w,eff_rank_w,e_top_w,e_bot_w,amp_top_w,forgetting_ce,base_entropy,forgetting_kl,log10_fdelta,log10_spec_max,log10_fro_total,log10_dw_sv_max,log10_dw_sv_mean
frc_lora_null_lr2e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora_null,LoRA-Null,0.0002,43.0,frc_lora_null_lr2e4_c256,False,False,False,True,79.75,,cs,31.95,14.63,41.44,37.37,32.36,23.29,31.55,0.5343,29.1502,10.6804,79.75,440.0752014076673,29.14997100830078,10.681008699536324,10.958803504184633,30.35156755084074,0.10246816177916383,0.04189070994455196,0.09549395680570139,2.3434972588692133,1.8100692116929957,0.5334280471762176,-0.27221482581709405,1.4646381271587978,2.6435268964083227,1.4646415388068137,1.0285875180988766
frc_lora_null_lr2e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora_null,LoRA-Null,0.0002,44.0,frc_lora_null_lr2e4_c256,False,False,False,True,80.23,,cs,31.5,15.17,36.95,38.65,34.55,23.34,31.36,0.5367,33.2341,10.7168,80.23,440.28996143361894,33.233795166015625,10.71756715476513,10.920915186803281,30.34963967927589,0.10271112294106909,0.04181053185779861,0.09562959871819891,2.3803951934978165,1.8100692116929957,0.5703259818048207,-0.2702684047129646,1.5215799387973652,2.643738783702348,1.5215839223060044,1.0300651258597728
frc_lora_null_lr2e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora_null,LoRA-Null,0.0002,45.0,frc_lora_null_lr2e4_c256,False,False,False,True,80.56,,cs,32.93,12.88,40.02,38.14,31.96,22.9,31.19,0.539,33.6749,10.7027,80.56,440.29224247580294,33.67414474487305,10.703375166654586,10.947167513812847,30.309700982637494,0.10253353189422298,0.041818076156600464,0.09559971927030687,2.3836648286749424,1.8520239240816387,0.5316409045933037,-0.2684112348132613,1.527296574334176,2.6437410336774874,1.5273063147287227,1.0294933521881797
frc_lora_null_lr2e4_c256_s46,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora_null,LoRA-Null,0.0002,46.0,frc_lora_null_lr2e4_c256,False,False,False,True,78.57,,cs,31.64,13.93,39.0,37.8,31.4,22.78,30.75,0.535,37.3063,10.7963,78.57,441.10941098291875,37.30709457397461,10.796989580988884,10.888948491480836,30.264430459935355,0.10350848299869102,0.04180980450312924,0.09570880994307429,2.3752112366713884,1.8100692116929957,0.5651420249783927,-0.27164621797877153,1.5717914280914007,2.6445463234649895,1.5717821783020132,1.0332749439221203
frc_lora_null_lr2e5_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora_null,LoRA-Null,2e-05,42.0,frc_lora_null_lr2e5_c256,False,False,False,True,57.71,,cs,34.65,18.38,46.7,46.42,36.19,26.52,36.47,0.1596,4.0258,1.8068,57.71,49.15025726430451,4.026056289672852,1.8069592777639627,5.265895980624553,25.465645257489125,0.1421457601702802,0.038416294012297895,0.13041929457532067,1.9384578438278937,1.8520239240816387,0.08643391974625492,-0.7969671129852894,0.6048798426150825,1.6915257953761997,0.6048521955268282,0.2569100818893566
frc_lora_null_lr2e5_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora_null,LoRA-Null,2e-05,43.0,frc_lora_null_lr2e5_c256,False,False,False,True,70.6,,cs,33.6,18.39,46.52,46.33,36.23,26.0,36.21,0.1581,4.0893,1.8078,70.6,49.03082085671131,4.089919090270996,1.808024574816227,5.225184903287179,25.380666129743883,0.1419584531301483,0.03836570535211421,0.1304904188255957,1.895269618028632,1.8100692116929957,0.08520040633563619,-0.801068130067791,0.6117147165656779,1.690469164112097,0.6116489725170005,0.2571503820570008
frc_lora_null_lr3e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora_null,LoRA-Null,0.0003,42.0,frc_lora_null_lr3e4_c256,False,False,False,True,78.65,,cs,28.63,8.69,24.68,36.77,33.97,18.66,26.55,0.7731,86.5699,14.9932,78.65,658.713366184307,86.56841278076172,14.994580048322678,13.109176270250055,30.25507838668837,0.09431658138501231,0.04266274034602497,0.08872493108859819,2.615585326108065,1.8520239240816387,0.7635614020264261,-0.11176432672943282,1.9373594548642226,2.8186964759528146,1.9373669158484288,1.1758943342508894
frc_lora_null_lr3e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora_null,LoRA-Null,0.0003,43.0,frc_lora_null_lr3e4_c256,False,False,False,True,78.31,,cs,29.26,12.23,30.22,36.35,33.19,20.74,28.25,0.761,81.8124,14.9535,78.31,657.5298500658882,81.8141098022461,14.95482037961483,13.096345562056168,30.29645702164306,0.09391711380538655,0.042669762096960356,0.08853044877027229,2.581426295532599,1.8100692116929957,0.7713570838396031,-0.11861534322942717,1.9128282093048141,2.817915473396984,1.9128191330532758,1.1747428550540546
frc_lora_null_lr3e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora_null,LoRA-Null,0.0003,44.0,frc_lora_null_lr3e4_c256,False,False,False,True,78.18,,cs,28.41,8.23,25.56,38.99,33.95,18.32,27.03,0.781,77.9604,15.0227,78.18,658.3770272003364,77.95926666259766,15.024038380384445,13.008808526733327,30.21675411123966,0.0943391268104251,0.042637342156313776,0.08970128722824784,2.6230459969421487,1.8100692116929957,0.812976785249153,-0.10734896612269966,1.8918677451982115,2.818474668598215,1.8918740587337715,1.1767479945669999
frc_lora_null_lr3e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora_null,LoRA-Null,0.0003,45.0,frc_lora_null_lr3e4_c256,False,False,False,True,78.23,,cs,29.07,7.11,27.94,36.43,32.1,18.09,26.53,0.7717,54.7348,14.7376,78.23,653.8094259935509,54.734283447265625,14.738915112614631,13.117555224278144,30.356678110389986,0.09247680019131856,0.04280233211628313,0.08859416122140899,2.5826145832020866,1.8100692116929957,0.7725453715090909,-0.11255149975004627,1.73825943690036,2.8154511775283457,1.7382635355188027,1.1684267649598612
frc_lora_null_lr5e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora_null,LoRA-Null,0.0005,42.0,frc_lora_null_lr5e4_c256,False,False,False,True,71.16,,cs,26.0,6.86,23.76,32.34,31.96,16.43,24.18,1.2055,159.5775,21.7528,71.16,1036.1546520182694,159.5753631591797,21.75497716665268,16.256593855388637,30.552332108639213,0.08666960928367926,0.0439881957730383,0.08330282766695898,2.964560673775605,1.8520239240816387,1.1125367496939664,0.08116721471347248,2.202965841463731,3.0154245811867777,2.2029716569727493,1.3375151668668952
frc_lora_null_lr5e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora_null,LoRA-Null,0.0005,43.0,frc_lora_null_lr5e4_c256,False,False,False,True,72.97,,cs,27.28,7.66,23.55,32.0,32.04,17.47,24.51,1.1827,122.3641,21.339,72.97,1030.821215063976,122.3624267578125,21.341022855043413,16.37372957874466,30.716627444069534,0.08509381316223315,0.04402801943918577,0.08325453626340491,3.0079479839006567,1.8100692116929957,1.197878772207661,0.07287459681098879,2.0876480815610536,3.0131833480728973,2.0876540202703433,1.329174063417513
frc_lora_null_lr5e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora_null,LoRA-Null,0.0005,44.0,frc_lora_null_lr5e4_c256,False,False,False,True,72.25,,cs,26.23,7.39,23.18,33.7,32.41,16.81,24.58,1.24,163.1784,21.8336,72.25,1039.7788760640192,163.17445373535156,21.835943120718003,16.091650897968425,30.54843757595554,0.08630081994849449,0.04389452475585987,0.08323273483519172,2.9638696666537383,1.8100692116929957,1.1538004549607426,0.09342168516223506,2.2126521674680935,3.016940990148897,2.2126626704616563,1.339125349599812
frc_lora_null_lr5e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora_null,LoRA-Null,0.0005,45.0,frc_lora_null_lr5e4_c256,False,False,False,True,72.99,,cs,27.37,7.26,22.95,33.53,32.8,17.32,24.78,1.2324,138.8193,21.5477,72.99,1033.3646232127937,138.81964111328125,21.549767047166824,16.238459304845588,30.592587811118023,0.08608212077301276,0.044039025745748625,0.08335861976584077,3.0135039321053356,1.8100692116929957,1.20343472041234,0.090751689644903,2.1424509172978414,3.014253589581951,2.1424498501304248,1.3334009204078163
frc_lora_null_lr5e4_c256_s46,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora_null,LoRA-Null,0.0005,46.0,frc_lora_null_lr5e4_c256,False,False,False,True,72.26,,cs,24.11,8.67,23.15,32.76,33.72,16.39,24.48,1.1823,150.6621,21.6292,72.26,1035.168531060826,150.65769958496094,21.631474620103837,16.213998901919382,30.599529377090047,0.08611372598795827,0.043868934751781705,0.08320959728729471,2.9855689914310433,1.8100692116929957,1.1754997797380475,0.07272768958526546,2.177991331839531,3.0150110610503145,2.17800401654178,1.3350404564704947
frc_lora_null_lr7e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora_null,LoRA-Null,0.0007,42.0,frc_lora_null_lr7e4_c256,False,False,False,True,63.86,,cs,21.76,6.93,23.09,31.23,39.42,14.34,24.49,1.6261,219.4746,28.7607,63.86,1385.1605450104328,219.47308349609375,28.762572330236434,16.553714512731418,30.503496585310785,0.08551333701372449,0.04500505224393003,0.08379830488887133,3.370616961276014,1.8520239240816387,1.5185930371943752,0.21114724981449232,2.3413812653257042,3.14150011258556,2.3413842661811732,1.4587994520320458
frc_lora_null_lr7e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora_null,LoRA-Null,0.0007,43.0,frc_lora_null_lr7e4_c256,False,False,False,True,62.49,,cs,24.05,7.22,23.06,31.83,38.65,15.64,24.96,1.5955,204.1212,28.3484,62.49,1379.141373890178,204.1199188232422,28.350052058696747,16.60983872220714,30.578426287620836,0.08532961489484676,0.045082022574308385,0.08346579749186729,3.343153943720239,1.8100692116929957,1.5330847320272432,0.2028968085295292,2.309885386945002,3.1396087873893195,2.3098881128242463,1.4525285520902962
frc_lora_null_lr7e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora_null,LoRA-Null,0.0007,44.0,frc_lora_null_lr7e4_c256,False,False,False,True,64.43,,cs,19.66,7.41,23.02,32.17,37.39,13.54,23.93,1.6207,246.0687,28.852,64.43,1374.6080054397964,246.0657501220703,28.85369662642479,16.339133932917044,30.446221838279012,0.0856156265179433,0.0450529182242652,0.08332122352240938,3.3235371754770884,1.8100692116929957,1.5134679637840927,0.209702632120352,2.391051168484861,3.138178868823881,2.3910563748495317,1.4601759235180285
frc_lora_r16_lr3e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora,LoRA,0.0003,42.0,frc_lora_r16_lr3e4_c256,False,False,False,True,79.56,,cs,30.38,15.62,41.7,38.82,34.11,23.0,32.13,0.6031,46.6461,17.1526,79.56,471.9366727858797,46.74434280395508,17.16590243279934,4.780419306035445,11.570738064662335,0.06739384044462217,0.04627468911586015,0.06570823705786348,2.2622745343109734,1.8520239240816387,0.4102506102293346,-0.21961067152904723,1.6697290582525826,2.6738837263781603,1.668815338987489,1.234329959951318
frc_lora_r16_lr3e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora,LoRA,0.0003,43.0,frc_lora_r16_lr3e4_c256,False,False,False,True,78.63,,cs,32.79,15.92,39.39,37.46,36.16,24.36,32.34,0.6019,42.5762,17.1427,78.63,469.15384595820103,42.6005973815918,17.155373147130014,4.705245066888022,11.51354979070824,0.06779627662917928,0.04624986710558108,0.06596043057648067,2.2244252256769745,1.8100692116929957,0.4143560139839788,-0.2204756566752101,1.6294156891898048,2.6713152808697562,1.6291668972930984,1.2340792249823707
frc_lora_r16_lr3e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora,LoRA,0.0003,45.0,frc_lora_r16_lr3e4_c256,False,False,False,True,79.91,,cs,31.27,15.37,40.12,37.46,35.55,23.32,31.95,0.6031,48.1827,17.1891,79.91,470.6354090964501,48.23137664794922,17.20222412645817,4.74518959189901,11.52334176758354,0.06772649251099618,0.04625888501252588,0.06576267807215154,2.2103546718486373,1.8100692116929957,0.4002854601556416,-0.21961067152904723,1.6833296579839894,2.672684598991061,1.6828911327782718,1.235253138160808
frc_lora_r32_lr3e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora,LoRA,0.0003,42.0,frc_lora_r32_lr3e4_c256,False,False,False,True,73.46,,cs,30.86,13.52,32.89,37.2,34.62,22.19,29.82,0.7393,60.154,17.637,73.46,593.0909417841382,60.152992248535156,17.639408084750176,7.536649904388737,21.475716886571078,0.0693250151169291,0.04618823050925272,0.06562185121737585,2.4503866519613258,1.8520239240816387,0.598362727879687,-0.13117929380248264,1.779257235744113,2.7731212911498315,1.779264511479166,1.2464247149087442
frc_lora_r32_lr3e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora,LoRA,0.0003,43.0,frc_lora_r32_lr3e4_c256,False,False,False,True,78.58,,cs,29.98,14.69,34.87,36.77,35.82,22.34,30.43,0.7589,68.6977,17.8038,78.58,593.3101490724205,68.69705963134766,17.806461983919142,7.289600698773939,21.3587747957811,0.06948195213113478,0.04603405104822594,0.066004578796721,2.4430484950544185,1.8100692116929957,0.6329792833614227,-0.11981544717356654,1.8369381488032355,2.7732817773757983,1.8369421971173465,1.2505127069661215
frc_lora_r32_lr3e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora,LoRA,0.0003,44.0,frc_lora_r32_lr3e4_c256,False,False,False,True,76.75,,cs,29.66,13.55,29.95,35.15,33.09,21.6,28.28,0.7255,59.6615,17.5605,76.75,591.5124592951211,59.6598014831543,17.56297543644905,7.488523837617256,21.549712660879646,0.06865849791887471,0.04638737437247302,0.06547338004509971,2.432814214191541,1.8100692116929957,0.6227450024985453,-0.1393625832262453,1.7756818039218853,2.7719638968018727,1.775694168126506,1.244536877410033
frc_lora_r32_lr3e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora,LoRA,0.0003,45.0,frc_lora_r32_lr3e4_c256,False,False,False,True,78.63,,cs,30.21,13.51,36.5,37.12,33.07,21.86,30.08,0.7473,58.8574,17.6781,78.63,592.3898223705768,58.85706329345703,17.68069359064102,7.415228310544699,21.471589481105465,0.06915544575279292,0.046499372114441245,0.06554304338393552,2.420789230733542,1.8100692116929957,0.6107200190405464,-0.12650501774383108,1.7697985889347723,2.772607588461144,1.7698010734178091,1.247435586250747
frc_lora_r32_lr3e4_c256_s46,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora,LoRA,0.0003,46.0,frc_lora_r32_lr3e4_c256,False,False,False,True,77.81,,cs,29.8,15.51,34.08,37.97,34.07,22.66,30.29,0.7621,57.4887,17.7444,77.81,592.2331711483135,57.488101959228516,17.746307069063185,7.341343577997672,21.39064476835021,0.0693359294155408,0.046217988309623745,0.06570666647252604,2.4444308105325567,1.8100692116929957,0.634361598839561,-0.11798803837334138,1.759577970113341,2.7724927286919496,1.7595824879952544,1.2490613189220114
frc_lora_r8_lr3e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora,LoRA,0.0003,42.0,frc_lora_r8_lr3e4_c256,False,False,False,True,78.99,,cs,31.45,16.47,43.36,39.42,33.58,23.96,32.86,0.5178,45.3324,16.5292,78.99,375.9032337262316,45.39985275268555,16.533666971325875,3.1781287763907304,6.19418474715024,0.06685460397127033,0.04618126489988143,0.06605398746864272,2.1173458292370713,1.8520239240816387,0.2653219051554325,-0.28583795390114675,1.6570544442932307,2.5750760617697255,1.65640871220153,1.2182518345760942
frc_lora_r8_lr3e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora,LoRA,0.0003,43.0,frc_lora_r8_lr3e4_c256,False,False,False,True,78.95,,cs,32.47,17.43,40.9,37.71,36.41,24.95,32.98,0.5068,43.7104,16.5702,78.95,375.13086268629627,43.7655029296875,16.575232738256453,3.1561595603466577,6.1563852705978475,0.06701757089408229,0.04627853855338125,0.06625312035874525,2.083911906542193,1.8100692116929957,0.2738426948491972,-0.29516339378859624,1.6411319235114512,2.5741827958035497,1.6405847807975433,1.2193277503247195
frc_lora_r8_lr3e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora,LoRA,0.0003,44.0,frc_lora_r8_lr3e4_c256,False,False,False,True,78.37,,cs,31.88,17.78,42.23,37.46,34.15,24.83,32.7,0.5245,42.2381,16.5976,78.37,375.6427193786936,42.29307556152344,16.602672213315962,3.144157780068952,6.188709017736758,0.0670733675201136,0.046627977234325386,0.06609968594165858,2.116840586939231,1.8520239240816387,0.2648166628575921,-0.28025450747042335,1.6262692682831272,2.574774975860989,1.6257043740599781,1.2200452939369644
frc_lora_r8_lr3e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lora,LoRA,0.0003,45.0,frc_lora_r8_lr3e4_c256,False,False,False,True,61.18,,cs,33.08,17.0,40.51,36.6,32.74,25.04,31.99,0.5165,38.9296,16.5628,61.18,376.538756314129,38.97100067138672,16.56707717180252,3.18114196006203,6.19304445264518,0.06758796742772123,0.04624994819401667,0.06631197530760678,2.089740534063535,1.8100692116929957,0.2796713223705394,-0.28692967414436066,1.5907415574601755,2.5758096838225435,1.590279941383581,1.2191337576757277
frc_lorawd_wd0_lr1e3_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,42.0,frc_lorawd_wd0_lr1e3_c256,False,False,False,True,38.63,,cs,6.65,0.0,23.02,23.81,47.38,3.32,20.17,7.04,672.7849,77.2981,38.63,3034.988962652958,672.7691040039062,77.3047460079193,11.913107882677103,25.226048471303603,0.09696879363729041,0.0481139847555745,0.10048753920233566,7.323944145304555,1.8520239240816387,5.471920221222916,0.8475726591421122,2.827866038870842,3.4821571160150224,2.8278762355837492,1.8881688190197892
frc_lorawd_wd0_lr1e3_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,43.0,frc_lorawd_wd0_lr1e3_c256,False,False,False,True,37.13,,cs,6.24,0.0,23.8,25.26,44.39,3.12,19.94,5.4008,602.1952,66.5717,37.13,2698.4978330285103,602.1846313476562,66.57768433690072,12.589599157890357,25.90431304698738,0.09357859586326912,0.04806081237327721,0.09422506646750019,5.62739577557749,1.8100692116929957,3.817326563884494,0.7324580949807639,2.779729667473522,3.431122073650394,2.7797372894998538,1.8232896474007079
frc_lorawd_wd0_lr1e3_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,44.0,frc_lorawd_wd0_lr1e3_c256,False,False,False,True,41.01,,cs,12.06,0.13,23.69,26.45,44.71,6.1,21.41,5.1609,496.3413,62.9686,41.01,2557.37526477569,496.3373718261719,62.97278533577919,12.819264341969362,25.729101448674836,0.09306265742648144,0.04819961427171652,0.09298884796338609,4.979618203742325,1.8100692116929957,3.1695489920493287,0.7127254440594999,2.6957769767222777,3.407794460315497,2.6957804138550903,1.7991240376083408
frc_lorawd_wd0_lr1e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,42.0,frc_lorawd_wd0_lr1e4_c256,False,False,False,True,79.36,,cs,34.31,18.73,45.87,40.53,35.62,26.52,35.01,0.3002,19.875,8.1373,79.36,184.50649909682497,19.89751625061035,8.139121183753014,3.126171549952398,11.417663106547614,0.07008260914867508,0.0487226573299172,0.0696844022817068,2.0360680948623298,1.8520239240816387,0.18404417078069102,-0.5225893120927484,1.2987988680692182,2.2660116684472595,1.298307137328508,0.9104803275407597
frc_lorawd_wd0_lr1e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,43.0,frc_lorawd_wd0_lr1e4_c256,False,False,False,True,80.93,,cs,33.24,19.16,46.77,40.36,36.52,26.2,35.21,0.299,19.4162,8.066,80.93,184.19626800462544,19.41985321044922,8.067555004358292,3.1903902516517424,11.530489788376435,0.07004285446368774,0.04887612103298263,0.06970830788548842,1.9844879988502595,1.8100692116929957,0.17441878715726378,-0.5243288116755703,1.2882459428668964,2.2652808267217592,1.288164236873993,0.9066582176715998
frc_lorawd_wd0_lr1e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,44.0,frc_lorawd_wd0_lr1e4_c256,False,False,False,True,79.64,,cs,34.2,19.61,45.23,40.27,36.39,26.9,35.14,0.299,20.7499,8.1265,79.64,184.26235168725293,20.778289794921875,8.128122279047966,3.144592539366612,11.443869848667624,0.0693597954320905,0.048879068562810817,0.06920220632855192,1.9846121883640488,1.8100692116929957,0.17454297667105312,-0.5243288116755703,1.3176097990828681,2.2654366096373044,1.3170160080576132,0.9099035396936409
frc_lorawd_wd0_lr1e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,45.0,frc_lorawd_wd0_lr1e4_c256,False,False,False,True,79.96,,cs,33.42,19.33,45.41,40.36,34.83,26.38,34.67,0.2986,23.7498,8.1026,79.96,184.66674998748462,23.798669815063477,8.10431960374117,3.1853788567104786,11.445505208352513,0.07023348541070262,0.048879616254431615,0.0697741882411487,1.9909762277728722,1.8100692116929957,0.18090701607987647,-0.5249101966109935,1.3765526836060042,2.266388705960554,1.3756599567287968,0.9086243996771193
frc_lorawd_wd0_lr2e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frc_lorawd_wd0_lr2e4_c256,False,False,False,True,80.04,,cs,31.87,16.84,43.93,38.91,36.78,24.36,33.67,0.5052,40.9931,13.7847,80.04,388.9898789123984,41.0294075012207,13.790997511148452,5.0853578125911945,17.304564956693294,0.0680157593267268,0.047019238712811315,0.06645480832714797,2.236917664131768,1.8520239240816387,0.3848937400501291,-0.2965366581167069,1.6130952454385596,2.5899383016093087,1.6127107619853687,1.1393973188812332
