run,family,family_label,model,task,recipe,method,method_display,lr,seed,cell,withheld,quarantined,on_pool,forgetting_ce,base_entropy,forgetting_kl,log10_fdelta,retention_mean
frm_lorawd_wd0p1_lr2e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frm_lorawd_wd0p1_lr2e4_c256,False,False,True,2.3813435504187384,1.8520239240816387,0.5293196263370996,-0.2980005251103632,23.92
frm_lorawd_wd0p1_lr2e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frm_lorawd_wd0p1_lr2e4_c256,False,False,True,2.3374868962331568,1.810069211692996,0.527417684540161,-0.2938798902972964,24.18
frm_lorawd_wd0p1_lr2e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frm_lorawd_wd0p1_lr2e4_c256,False,False,True,2.336897291382248,1.810069211692996,0.5268280796892519,-0.2854187911604688,22.78
frm_lorawd_wd0p1_lr2e4_c512_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frm_lorawd_wd0p1_lr2e4_c512,False,False,True,2.355480899415911,1.8520239240816387,0.5034569753342724,-0.3014645074379989,24.32
frm_lorawd_wd0p1_lr2e4_c512_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frm_lorawd_wd0p1_lr2e4_c512,False,False,True,2.3150410129294325,1.810069211692996,0.5049718012364368,-0.2877713303804647,23.84
frm_lorawd_wd0p1_lr2e4_c512_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frm_lorawd_wd0p1_lr2e4_c512,False,False,True,2.303797264964866,1.810069211692996,0.4937280532718702,-0.2984320149440726,23.51
frm_lorawd_wd0p1_lr3e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frm_lorawd_wd0p1_lr3e4_c256,False,False,True,2.5312329554390125,1.8520239240816387,0.6792090313573738,-0.1863523046531033,21.16
frm_lorawd_wd0p1_lr3e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frm_lorawd_wd0p1_lr3e4_c256,False,False,True,2.484218145959481,1.810069211692996,0.6741489342664855,-0.1681302257194983,21.26
frm_lorawd_wd0p1_lr3e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frm_lorawd_wd0p1_lr3e4_c256,False,False,True,2.543964870541584,1.8520239240816387,0.6919409464599449,-0.1830299622427005,21.77
frm_lorawd_wd0p1_lr3e4_c512_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frm_lorawd_wd0p1_lr3e4_c512,False,False,True,2.4691632988154573,1.8520239240816387,0.6171393747338185,-0.1716623999409955,22.98
frm_lorawd_wd0p1_lr3e4_c512_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frm_lorawd_wd0p1_lr3e4_c512,False,False,True,2.4496605141837557,1.810069211692996,0.6395913024907596,-0.1821703002543944,21.87
frm_lorawd_wd0p1_lr3e4_c512_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frm_lorawd_wd0p1_lr3e4_c512,False,False,True,2.4458776302895,1.810069211692996,0.6358084185965043,-0.1805876887906748,21.72
frm_lorawd_wd0p1_lr5e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frm_lorawd_wd0p1_lr5e4_c256,False,False,True,2.875113215087439,1.8520239240816387,1.0230892910058,-0.0224592940534651,19.65
frm_lorawd_wd0p1_lr5e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frm_lorawd_wd0p1_lr5e4_c256,False,False,True,2.839379289797673,1.810069211692996,1.0293100781046778,-0.0264103765727431,20.07
frm_lorawd_wd0p1_lr5e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frm_lorawd_wd0p1_lr5e4_c256,False,False,True,2.8275917051851303,1.810069211692996,1.0175224934921343,-0.0404816230270017,19.49
frm_lorawd_wd0p1_lr5e4_c512_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frm_lorawd_wd0p1_lr5e4_c512,False,False,True,2.7838834770622456,1.8520239240816387,0.9318595529806069,-0.0371573187987575,20.01
frm_lorawd_wd0p1_lr5e4_c512_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frm_lorawd_wd0p1_lr5e4_c512,False,False,True,2.7573503976381395,1.810069211692996,0.9472811859451438,-0.0337643759014181,20.94
frm_lorawd_wd0p1_lr5e4_c512_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frm_lorawd_wd0p1_lr5e4_c512,False,False,True,2.762788056009252,1.810069211692996,0.9527188443162562,-0.0424884885455201,20.51
frm_lorawd_wd0p1_lr7e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,42.0,frm_lorawd_wd0p1_lr7e4_c256,False,False,True,3.3940878218198804,1.8520239240816387,1.5420638977382417,0.0752183791115354,17.8
frm_lorawd_wd0p1_lr7e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,43.0,frm_lorawd_wd0p1_lr7e4_c256,False,False,True,3.467113732262028,1.810069211692996,1.6570445205690325,0.0850764114720945,17.86
frm_lorawd_wd0p1_lr7e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,44.0,frm_lorawd_wd0p1_lr7e4_c256,False,False,True,3.4479654019767825,1.810069211692996,1.6378961902837867,0.085825533520743,18.6
frm_lorawd_wd0p2_lr1e3_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,42.0,frm_lorawd_wd0p2_lr1e3_c256,False,True,False,,1.8520239240816387,,,0.0
frm_lorawd_wd0p2_lr1e3_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,43.0,frm_lorawd_wd0p2_lr1e3_c256,False,True,False,,1.810069211692996,,,0.0
frm_lorawd_wd0p2_lr1e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,42.0,frm_lorawd_wd0p2_lr1e4_c256,False,False,True,2.134522288185228,1.8520239240816387,0.282498364103589,-0.5453075507605232,24.8
frm_lorawd_wd0p2_lr1e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,43.0,frm_lorawd_wd0p2_lr1e4_c256,False,False,True,2.11997145238401,1.8520239240816387,0.2679475283023711,-0.5536181877775579,25.5
frm_lorawd_wd0p2_lr1e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,44.0,frm_lorawd_wd0p2_lr1e4_c256,False,False,True,2.1278298489191747,1.8520239240816387,0.2758059248375359,-0.5543957967264024,25.06
frm_lorawd_wd0p2_lr2e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frm_lorawd_wd0p2_lr2e4_c256,False,False,True,2.167781265756797,1.8520239240816387,0.3157573416751584,-0.4462383016099956,24.49
frm_lorawd_wd0p2_lr2e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frm_lorawd_wd0p2_lr2e4_c256,False,False,True,2.159990349837869,1.810069211692996,0.3499211381448732,-0.4503837604809146,23.97
frm_lorawd_wd0p2_lr2e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frm_lorawd_wd0p2_lr2e4_c256,False,False,True,2.141852981766768,1.810069211692996,0.3317837700737722,-0.4411714751829884,25.21
frm_lorawd_wd0p2_lr2e4_c256_s45,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,45.0,frm_lorawd_wd0p2_lr2e4_c256,False,False,True,2.1449601050110587,1.810069211692996,0.334890893318063,-0.4492825765307173,24.37
frm_lorawd_wd0p2_lr2e4_c512_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frm_lorawd_wd0p2_lr2e4_c512,False,False,True,2.1794656069012763,1.8520239240816387,0.3274416828196376,-0.4341521813264823,24.28
frm_lorawd_wd0p2_lr2e4_c512_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frm_lorawd_wd0p2_lr2e4_c512,False,False,True,2.1126494329358816,1.810069211692996,0.3025802212428858,-0.4512421714262957,25.02
frm_lorawd_wd0p2_lr2e4_c512_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frm_lorawd_wd0p2_lr2e4_c512,False,False,True,2.1281258399640466,1.810069211692996,0.3180566282710508,-0.4335625078049297,24.4
frm_lorawd_wd0p2_lr3e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frm_lorawd_wd0p2_lr3e4_c256,False,False,True,2.249888817779646,1.8520239240816387,0.3978648936980073,-0.3752024210392389,23.78
frm_lorawd_wd0p2_lr3e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frm_lorawd_wd0p2_lr3e4_c256,False,False,True,2.1928812357562424,1.810069211692996,0.3828120240632466,-0.3708963498228635,24.0
frm_lorawd_wd0p2_lr3e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frm_lorawd_wd0p2_lr3e4_c256,False,False,True,2.2084451300298134,1.810069211692996,0.3983759183368176,-0.3388501427552134,24.92
frm_lorawd_wd0p2_lr3e4_c512_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frm_lorawd_wd0p2_lr3e4_c512,False,False,True,2.212377895244796,1.8520239240816387,0.3603539711631569,-0.3760274879830036,24.81
frm_lorawd_wd0p2_lr3e4_c512_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frm_lorawd_wd0p2_lr3e4_c512,False,False,True,2.1678065240666027,1.810069211692996,0.3577373123736069,-0.3403689883929994,23.63
frm_lorawd_wd0p2_lr3e4_c512_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frm_lorawd_wd0p2_lr3e4_c512,False,False,True,2.161838641516538,1.810069211692996,0.3517694298235423,-0.3671379598997701,24.11
frm_lorawd_wd0p2_lr5e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frm_lorawd_wd0p2_lr5e4_c256,False,False,True,2.3539075719431524,1.8520239240816387,0.5018836478615136,-0.2534436385896308,22.48
frm_lorawd_wd0p2_lr5e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frm_lorawd_wd0p2_lr5e4_c256,False,False,True,2.318121794092624,1.810069211692996,0.5080525823996285,-0.2487979054116468,22.56
frm_lorawd_wd0p2_lr5e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frm_lorawd_wd0p2_lr5e4_c256,False,False,True,2.339686317010432,1.810069211692996,0.5296171053174363,-0.2646406669982892,22.23
frm_lorawd_wd0p2_lr5e4_c512_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frm_lorawd_wd0p2_lr5e4_c512,False,False,True,2.3297272813714764,1.8520239240816387,0.4777033572898377,-0.274987274658843,22.12
frm_lorawd_wd0p2_lr5e4_c512_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frm_lorawd_wd0p2_lr5e4_c512,False,False,True,2.295273541591932,1.810069211692996,0.4852043298989363,-0.2495687513397978,23.1
frm_lorawd_wd0p2_lr5e4_c512_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frm_lorawd_wd0p2_lr5e4_c512,False,False,True,2.2970424694064624,1.810069211692996,0.4869732577134666,-0.2545348313292729,22.32
frm_lorawd_wd0p2_lr7e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,42.0,frm_lorawd_wd0p2_lr7e4_c256,False,False,True,2.480879352597427,1.8520239240816387,0.6288554285157884,-0.1907770783105782,20.82
frm_lorawd_wd0p2_lr7e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,43.0,frm_lorawd_wd0p2_lr7e4_c256,False,False,True,3.277396955395717,1.810069211692996,1.4673277437027217,0.0873909449971878,5.32
frm_lorawd_wd0p2_lr7e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,44.0,frm_lorawd_wd0p2_lr7e4_c256,False,False,True,2.423683113155409,1.810069211692996,0.6136139014624133,-0.2036338450224787,21.8
frm_lorawd_wd0p3_lr1e3_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,42.0,frm_lorawd_wd0p3_lr1e3_c256,False,True,True,15.343386869276724,1.8520239240816387,13.491362945195084,2.0646054745483893,0.0
frm_lorawd_wd0p3_lr1e3_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,43.0,frm_lorawd_wd0p3_lr1e3_c256,False,True,True,8.79052437011331,1.8520239240816387,6.938500446031672,2.028968767344495,0.0
frm_lorawd_wd0p3_lr1e3_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,44.0,frm_lorawd_wd0p3_lr1e3_c256,False,True,False,,1.810069211692996,,,0.0
frm_lorawd_wd0p3_lr1e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,42.0,frm_lorawd_wd0p3_lr1e4_c256,False,False,True,2.065894848032945,1.8520239240816387,0.2138709239513061,-0.6232406045951201,25.39
frm_lorawd_wd0p3_lr1e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,43.0,frm_lorawd_wd0p3_lr1e4_c256,False,False,True,2.006794444670346,1.810069211692996,0.1967252329773503,-0.6160052105582672,25.36
frm_lorawd_wd0p3_lr1e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,44.0,frm_lorawd_wd0p3_lr1e4_c256,False,False,True,2.0188590545628298,1.810069211692996,0.208789842869834,-0.6187043769961741,26.02
frm_lorawd_wd0p3_lr2e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frm_lorawd_wd0p3_lr2e4_c256,False,False,True,2.080969146964349,1.8520239240816387,0.2289452228827104,-0.5559552040819237,25.14
frm_lorawd_wd0p3_lr2e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frm_lorawd_wd0p3_lr2e4_c256,False,False,True,2.087458401663106,1.8520239240816387,0.2354344775814674,-0.5489815478445427,26.01
frm_lorawd_wd0p3_lr2e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frm_lorawd_wd0p3_lr2e4_c256,False,False,True,2.0791656570610244,1.8520239240816387,0.2271417329793856,-0.5539290642989949,25.06
frm_lorawd_wd0p3_lr2e4_c512_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frm_lorawd_wd0p3_lr2e4_c512,False,False,True,2.062832721929168,1.8520239240816387,0.210808797847529,-0.5495969138446337,26.15
frm_lorawd_wd0p3_lr2e4_c512_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frm_lorawd_wd0p3_lr2e4_c512,False,False,True,2.031883891005255,1.810069211692996,0.2218146793122593,-0.5468346074741428,26.43
frm_lorawd_wd0p3_lr2e4_c512_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frm_lorawd_wd0p3_lr2e4_c512,False,False,True,2.024511082073488,1.810069211692996,0.2144418703804922,-0.5551748004902523,25.42
frm_lorawd_wd0p3_lr3e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frm_lorawd_wd0p3_lr3e4_c256,False,False,True,2.1244257650721896,1.8520239240816387,0.2724018409905508,-0.4822764051662644,25.16
frm_lorawd_wd0p3_lr3e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frm_lorawd_wd0p3_lr3e4_c256,False,False,True,2.1198640593374467,1.8520239240816387,0.2678401352558079,-0.4985299278995877,24.77
frm_lorawd_wd0p3_lr3e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frm_lorawd_wd0p3_lr3e4_c256,False,False,True,2.075928987476705,1.810069211692996,0.2658597757837093,-0.5030703519267851,24.87
frm_lorawd_wd0p3_lr3e4_c512_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frm_lorawd_wd0p3_lr3e4_c512,False,False,True,2.1017363510206875,1.8520239240816387,0.2497124269390487,-0.5011383110071159,25.54
frm_lorawd_wd0p3_lr3e4_c512_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frm_lorawd_wd0p3_lr3e4_c512,False,False,True,2.070758888456304,1.810069211692996,0.2606896767633084,-0.4945786724167191,25.04
frm_lorawd_wd0p3_lr3e4_c512_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frm_lorawd_wd0p3_lr3e4_c512,False,False,True,2.0612668717752496,1.810069211692996,0.2511976600822538,-0.4914702810287134,24.6
frm_lorawd_wd0p3_lr5e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frm_lorawd_wd0p3_lr5e4_c256,False,False,True,2.201190369941208,1.8520239240816387,0.3491664458595691,-0.4089353929735008,24.22
frm_lorawd_wd0p3_lr5e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frm_lorawd_wd0p3_lr5e4_c256,False,False,True,2.1655337255904725,1.810069211692996,0.3554645138974768,-0.4008814349446372,24.3
frm_lorawd_wd0p3_lr5e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frm_lorawd_wd0p3_lr5e4_c256,False,False,True,2.1564535564560896,1.810069211692996,0.3463843447630939,-0.3944794765625311,23.96
frm_lorawd_wd0p3_lr5e4_c512_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frm_lorawd_wd0p3_lr5e4_c512,False,False,True,2.143252072607001,1.8520239240816387,0.2912281485253625,-0.3990271043132517,24.68
frm_lorawd_wd0p3_lr5e4_c512_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frm_lorawd_wd0p3_lr5e4_c512,False,False,True,2.1383631761610697,1.810069211692996,0.328293964468074,-0.4236586497942071,24.1
frm_lorawd_wd0p3_lr5e4_c512_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frm_lorawd_wd0p3_lr5e4_c512,False,False,True,2.1305545646037807,1.810069211692996,0.3204853529107849,-0.4099387691962575,24.26
frm_lorawd_wd0p3_lr7e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,42.0,frm_lorawd_wd0p3_lr7e4_c256,False,False,True,2.2318737187402427,1.8520239240816387,0.3798497946586039,-0.3626103498707881,23.42
frm_lorawd_wd0p3_lr7e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,43.0,frm_lorawd_wd0p3_lr7e4_c256,False,False,True,2.235068499091857,1.810069211692996,0.4249992873988615,-0.3542830606303961,24.54
frm_lorawd_wd0p3_lr7e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,44.0,frm_lorawd_wd0p3_lr7e4_c256,False,False,True,2.198486110517457,1.810069211692996,0.3884168988244612,-0.349401101827343,24.0
frm_lorawd_wd0p5_lr1e3_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,42.0,frm_lorawd_wd0p5_lr1e3_c256,False,True,False,,1.8520239240816387,,,0.0
frm_lorawd_wd0p5_lr1e3_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,43.0,frm_lorawd_wd0p5_lr1e3_c256,False,True,False,,1.810069211692996,,,0.0
frm_lorawd_wd0p5_lr1e3_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,44.0,frm_lorawd_wd0p5_lr1e3_c256,False,True,True,15.888584225294789,1.810069211692996,14.078515013601791,1.732714536695508,0.0
frm_lorawd_wd0p5_lr1e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,42.0,frm_lorawd_wd0p5_lr1e4_c256,False,False,True,1.998348475061264,1.8520239240816387,0.1463245509796253,-0.7079655640052637,25.66
frm_lorawd_wd0p5_lr1e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,43.0,frm_lorawd_wd0p5_lr1e4_c256,False,False,True,1.9559463628259663,1.810069211692996,0.1458771511329706,-0.7101881608823786,26.14
frm_lorawd_wd0p5_lr1e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,44.0,frm_lorawd_wd0p5_lr1e4_c256,False,False,True,1.9495929038637965,1.810069211692996,0.1395236921708007,-0.7088532382681144,25.24
frm_lorawd_wd0p5_lr2e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frm_lorawd_wd0p5_lr2e4_c256,False,False,True,1.996389340606196,1.8520239240816387,0.1443654165245573,-0.6929320493387017,25.56
frm_lorawd_wd0p5_lr2e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frm_lorawd_wd0p5_lr2e4_c256,False,False,True,1.953295612851881,1.810069211692996,0.1432264011588853,-0.6888821573374944,25.84
frm_lorawd_wd0p5_lr2e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frm_lorawd_wd0p5_lr2e4_c256,False,False,True,1.9503406913755108,1.810069211692996,0.140271479682515,-0.6554112574212861,25.91
frm_lorawd_wd0p5_lr3e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frm_lorawd_wd0p5_lr3e4_c256,False,False,True,2.009205559494572,1.8520239240816387,0.1571816354129329,-0.6371406970413198,25.3
frm_lorawd_wd0p5_lr3e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frm_lorawd_wd0p5_lr3e4_c256,False,False,True,1.9621731214039704,1.810069211692996,0.1521039097109748,-0.6645420993106158,26.18
frm_lorawd_wd0p5_lr3e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frm_lorawd_wd0p5_lr3e4_c256,False,False,True,1.970050027157768,1.810069211692996,0.1599808154647719,-0.624702261782661,26.02
frm_lorawd_wd0p5_lr5e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frm_lorawd_wd0p5_lr5e4_c256,False,False,True,2.034725961468198,1.8520239240816387,0.1827020373865591,-0.5882119954561311,24.83
frm_lorawd_wd0p5_lr5e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frm_lorawd_wd0p5_lr5e4_c256,False,False,True,1.984295043751068,1.810069211692996,0.1742258320580718,-0.5999803649348415,26.29
frm_lorawd_wd0p5_lr5e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frm_lorawd_wd0p5_lr5e4_c256,False,False,True,1.9846522583420048,1.810069211692996,0.174583046649009,-0.5836924129401174,25.08
