rn,fam,seed,cell,method,fd,logfd,ret,ret_broad,adapt,adapt_task,bbh,mmlu_pro,mmlu,arc_c,truthfulqa,dw_sv_max,dw_sv_mean,lr,wd,clora_k,rank,quarantined,straggler,in_family,cs_boolq,cs_piqa,cs_social_i_qa,cs_hellaswag,cs_winogrande,cs_ARC_Easy,cs_ARC_Challenge,cs_openbookqa,forgetting_ce,base_entropy,forgetting_kl,fro_total,spec_max,spec_mean,stable_rank_w,eff_rank_w,e_top_w,e_bot_w,ein_top_w,ein_bot_w,amp_top_w,depth_centroid,eff_n_mat,share_q,share_k,share_v,share_up,share_down
frc_lorawd_wd0_lr2e5_c256_s42,frc,42.0,frc_lorawd_wd0_lr2e5_c256,lorawd,0.2203,-0.6569855028492324,26.38,36.37,26.23,cs,33.73,19.03,46.14,46.67,36.28,5.9793,2.3025,2e-05,0.0,,,False,False,True,57.65,40.42,27.58,18.38,2.29,21.34,18.94,23.2,2.113616865244536,1.8520239240816387,0.2615929411628972,38.30816125231805,5.290060997009277,2.278486725315452,1.5210393040559609,3.839868945042249,0.0643976190582329,0.0483732773120129,0.124732843902238,0.0617189519092262,0.0787708246005292,0.5571853489992852,78.80619420440445,0.08814187870373284,0.10701634334496651,0.08986375133310563,0.5762608169159353,0.13871720970225962
lrsw_clora_k1024_lr1e3_s42,lrsw,42.0,lrsw_clora_k1024_lr1e3,clora,1.0576,0.024321442141565,16.76,24.37,72.02,cs,25.34,8.18,23.95,31.23,33.16,37.1783,18.1422,0.001,,1024.0,,False,False,True,66.3,77.37,78.2,74.33,77.51,71.8,56.06,74.6,2.87452189570547,1.8520239240816387,1.0224979716238312,871.0729183883801,37.18466567993164,18.14499761462212,16.19402907611082,27.987637177340133,0.0628845020879622,0.0461137976131377,0.0621859037846439,0.0506212940385196,0.0600991840359244,0.5489684645947952,114.87798154232074,0.10492586631403224,0.10617949633518514,0.1299717075559852,0.3858950352772717,0.27302789451752557
frc_milora_lr3e4_c256_s44,frc,44.0,frc_milora_lr3e4_c256,milora,0.7361,-0.1330631822683606,22.58,29.92,78.8,cs,30.66,14.49,32.99,36.52,34.93,84.4544,19.3371,0.0003,,,,False,False,True,70.46,82.21,78.76,87.8,81.77,81.44,68.52,79.4,2.4564784636834647,1.810069211692996,0.646409251990469,606.564199188182,84.45504760742188,19.338108551502227,7.86340958063234,19.231234376614957,0.0698644771160137,0.0575634353952817,0.0676699317032804,0.0919264361425743,0.0648944434458045,0.5288431701995587,129.21609629811363,0.17735486839924736,0.2109332006373853,0.09355356718777219,0.29204455723420053,0.2261138065413945
frc_lorawd_wd0p2_lr7e4_c256_s44,frc,44.0,frc_lorawd_wd0p2_lr7e4_c256,lorawd,0.5988,-0.2227182083289852,22.72,28.84,80.8,cs,30.27,15.17,25.12,37.63,36.0,58.5616,9.2549,0.0007,0.2,,,False,False,True,72.29,83.9,79.99,90.81,83.74,84.18,68.86,82.6,2.176821781020799,1.810069211692996,0.3667525693278033,398.9007164116616,58.56089782714844,9.256131109595298,13.112152558315172,26.47906786416578,0.0765400358313975,0.0454038891395236,0.0798359535071269,0.0483044648145542,0.0733621687104484,0.5355854842491364,119.84324346709883,0.1583318191031776,0.18707613875338625,0.11132357087898126,0.30734091365561134,0.23592755760884365
frm_lorawd_wd0p1_lr3e4_c512_s44,frm,44.0,frm_lorawd_wd0p1_lr3e4_c512,lorawd,0.6598,-0.1805876887906748,21.72,30.87,66.26,math_faithful,29.9,13.55,31.48,36.6,42.8,63.8764,9.543,0.0003,0.1,,,False,False,True,,,,,,,,,2.4458776302895,1.810069211692996,0.6358084185965043,507.0217563203826,63.87538146972656,9.543629701435568,20.849771211656925,49.730289707502,0.0730707069811439,0.0462925847464261,0.0775868653577329,0.0495391721030711,0.0709637895041738,0.5614484691104712,120.06261720699119,0.16141278527757869,0.17962950910030476,0.10567857526398088,0.3210806838013446,0.23219844655679106
qwsw_milora_r32_lr1e4_s45,qwsw,45.0,qwsw_milora_r32_lr1e4,milora,0.1822,-0.7394516273630205,40.07,47.9,69.26,cs,46.94,33.2,69.68,43.52,46.18,9.9606,2.9693,0.0001,,,32.0,False,False,True,74.1,80.14,78.97,86.97,85.0,33.84,30.29,84.8,2.210993010933373,1.9346918347336524,0.2763011761997207,100.6027886058484,9.967615127563477,2.969805686388697,8.11113634383406,24.988985396491877,0.0612342489798817,0.3779966036851136,0.0613303991343557,0.2331477699763148,0.0508102794713935,0.5425994116116688,69.40867649782393,0.10026764172697089,0.014323044384961915,0.026065033949747417,0.42734629409928987,0.4319979858390298
lrsw_sclora_r32_lr5e5_s42,lrsw,42.0,lrsw_sclora_r32_lr5e5,sclora,0.559,-0.2525881921135766,22.47,32.46,80.14,cs,31.99,12.95,41.87,39.59,35.9,11.2865,3.7554,5e-05,,,32.0,False,False,True,71.87,83.35,79.32,90.18,81.45,85.02,68.34,81.6,2.1648488816906912,1.8520239240816387,0.3128249576090525,117.70318725185882,11.292670249938965,3.756379924714565,6.705845446357446,28.071725521827712,0.1132225601321431,0.0384290327273708,0.6664179288565786,0.0066362011948666,0.2244296101169381,0.49148582659464746,119.3079008523624,0.22131815976122376,0.2594146137891403,0.05275802336324881,0.33245003478351254,0.13405916830287462
frm_lorawd_wd0p3_lr3e4_c512_s44,frm,44.0,frm_lorawd_wd0p3_lr3e4_c512,lorawd,0.3225,-0.4914702810287134,24.6,32.77,68.69,math_faithful,32.35,16.86,30.86,40.1,43.68,33.3526,4.5617,0.0003,0.3,,,False,False,True,,,,,,,,,2.0612668717752496,1.810069211692996,0.2511976600822538,219.1747682849669,33.35249328613281,4.562080325186253,16.717025142319365,43.02925683245487,0.0768575314431115,0.0471897339534703,0.0887043681608694,0.0484963624083836,0.0753111852624654,0.5617687088424331,109.3514606932107,0.12868750319317457,0.15901374681090485,0.09195525200901751,0.3549099730771725,0.2654335249097307
qwsw_lora_r16_lr3e4_s44,qwsw,44.0,qwsw_lora_r16_lr3e4,lora,0.3759,-0.4249276742861875,34.94,42.22,83.94,cs,41.28,28.61,64.68,36.86,39.68,30.5779,10.6945,0.0003,,,16.0,False,False,True,73.55,89.34,76.82,94.29,83.9,87.21,79.78,86.6,2.393254353968371,1.9346918347336524,0.4585625192347184,378.9868857971999,30.583223342895508,10.701972371339798,6.5183500379086805,13.453411224606016,0.1116935691554634,0.0925484241104175,0.0657806602098758,0.0462385137245415,0.0687853225957276,0.5266506317119393,68.6220428587381,0.1168887951101874,0.01345033916216494,0.009871152410763499,0.4881098515652565,0.37167986175162776
qwswm_milora_r32_lr3e4_s44,qwswm,44.0,qwswm_milora_r32_lr3e4,milora,0.1856,-0.7314220281171567,43.14,52.19,61.03,gsm8k,47.72,38.56,70.23,48.38,56.04,14.0188,3.5995,0.0003,,,32.0,False,False,True,,,,,,,,,2.2390210943064868,1.8790178806577968,0.3600032136486899,151.6154662283829,14.019126892089844,3.5999100357294083,12.41991663950364,30.16646311432909,0.0775267292650458,0.2598720755538766,0.0565688053720809,0.1952053864727301,0.0573117079791532,0.5297658850435988,73.55785800730237,0.12341473286841437,0.01893327484354796,0.022706981253468265,0.4482114856639359,0.3867335253706336
lrswm_milora_r32_lr3e4_s42,lrswm,42.0,lrswm_milora_r32_lr3e4,milora,0.4679,-0.3298469548078198,24.16,32.21,47.54,gsm8k,32.11,16.22,32.54,39.59,40.61,29.0666,11.6509,0.0003,,,32.0,False,False,True,,,,,,,,,2.336056564985544,1.8520239240816387,0.4840326409039051,306.9366294376187,29.06647109985352,11.653344714641571,5.494012585416949,15.774638560688246,0.062775208784624,0.1006710939366037,0.0725926909972753,0.1070406143807406,0.0639111113935125,0.5884088942734796,122.54123290124089,0.15550466316611952,0.18145809672628233,0.09532029073163317,0.325505351416,0.24221159795996486
lrswm_milora_r32_lr1e3_s42,lrswm,42.0,lrswm_milora_r32_lr1e3,milora,1.2944,0.112068504268197,18.95,26.83,40.79,gsm8k,27.88,10.03,22.94,28.58,44.7,171.7255,24.4051,0.001,,,32.0,False,False,True,,,,,,,,,3.436705591410807,1.8520239240816387,1.5846816673291682,1078.6858363759652,171.7261962890625,24.40772517323494,13.701849154589016,25.916930101165757,0.0707803574157003,0.0529295854490873,0.0707540102650848,0.0596066117008278,0.0675500074823493,0.5607854129585792,120.02790752328504,0.18529646650237314,0.18190448571413043,0.11798166045607925,0.31428564369265494,0.20053174363476234
frc_lorawd_wd0p2_lr1e3_c256_s42,frc,42.0,frc_lorawd_wd0p2_lr1e3_c256,lorawd,0.6426,-0.1920592787845007,24.08,30.48,78.8,cs,31.61,16.55,33.72,35.24,35.27,60.0743,9.5314,0.001,0.2,,,False,False,True,69.79,82.21,80.66,87.44,81.45,81.69,68.34,78.8,2.182870988422297,1.8520239240816387,0.3308470643406584,421.9315379191352,60.07316589355469,9.532605665922166,13.57988919708636,27.256467471850637,0.0772613915445131,0.0451717313889326,0.0806255920908861,0.0483907127705418,0.0747728868899911,0.5312494143389586,119.80852283419075,0.16982020270622256,0.1921045359936876,0.11908330357578918,0.2946030258096057,0.2243889319146951
frm_lorawd_wd0_lr1e4_c256_s44,frm,44.0,frm_lorawd_wd0_lr1e4_c256,lorawd,0.4449,-0.3517375942519555,23.14,31.57,63.31,math_faithful,31.65,14.63,27.46,40.78,43.32,27.1613,9.6693,0.0001,0.0,,,False,False,True,,,,,,,,,2.392044755466332,1.8520239240816387,0.5400208313846928,337.2290660546988,27.180194854736328,9.670947889983657,7.968937261250341,33.12845577898808,0.0659732925532791,0.0484193820156736,0.0725973671017097,0.0511382619460456,0.0646716190018066,0.5807724251707082,121.04168239156931,0.14511632679884873,0.157912899450071,0.10138132238837788,0.34659589661299334,0.24899355474970916
lrswm_dora_r16_lr2e4_s42,lrswm,42.0,lrswm_dora_r16_lr2e4,dora,0.3777,-0.422853015172475,24.34,32.13,45.56,gsm8k,31.96,16.72,28.54,41.04,42.38,25.6792,9.9953,0.0002,,,16.0,False,False,True,,,,,,,,,2.1636196462120223,1.8520239240816387,0.3115957221303835,240.81980963719903,25.714889526367188,10.001145376265049,3.482865851458648,9.47375231227744,0.0666501290935253,0.04927033539228,0.079656103631399,0.0497818781528716,0.0665270086407837,0.5860186912765701,110.69629809953379,0.12105115255560159,0.13172991140991056,0.09348483018880449,0.3658001782950272,0.2879339275506563
lrsw_clora_k1024_lr2e4_s44,lrsw,44.0,lrsw_clora_k1024_lr2e4,clora,0.3321,-0.4787311244016147,25.32,33.66,74.17,cs,32.85,17.78,41.6,40.27,35.79,16.5136,7.8458,0.0002,,1024.0,,False,False,True,71.35,83.46,69.91,74.23,82.4,75.67,58.36,78.0,2.104970657734514,1.810069211692996,0.2949014460415189,258.3108096014177,16.51614761352539,7.850437062978744,5.582591491854311,18.875886315925914,0.060108701505849,0.0487370202990343,0.0670265054735539,0.0491139060915183,0.0578990975445512,0.5451124117825322,84.57965530712998,0.05037307079602162,0.045358475034058765,0.07106565934710793,0.46874839278114677,0.3644544020416649
lrsw_lora_r16_lr1e3_s44,lrsw,44.0,lrsw_lora_r16_lr1e3,lora,1.402,0.1467480136306398,16.93,24.87,68.69,cs,25.51,8.35,23.8,31.4,35.3,252.0014,32.0512,0.001,,,16.0,False,False,True,64.89,74.92,76.36,63.33,74.11,70.41,56.48,69.0,2.886296146387437,1.810069211692996,1.0762269346944413,1264.3007564794982,251.99729919433597,32.04918010234833,9.981975980943629,14.950247298129296,0.0799738012290169,0.0460451842655792,0.0672416480365235,0.0527224493004865,0.0708106842572697,0.4841015789345975,81.6513854590938,0.2624118724678455,0.27654592314593185,0.1453611180071953,0.19334869809446903,0.1223323882845582
qwswm_clora_k1024_lr1e4_s43,qwswm,43.0,qwswm_clora_k1024_lr1e4,clora,0.0538,-1.269217724333611,43.34,53.74,64.29,gsm8k,44.65,42.02,71.95,52.65,57.44,5.7126,1.1636,0.0001,,1024.0,,False,False,True,,,,,,,,,1.980874308492533,1.9346918347336524,0.0461824737588807,48.34720561239136,5.717251300811768,1.1639782199269186,8.508610077330369,22.97821712718002,0.0559021104537494,0.0447264952508574,0.061965255997164,0.0496117233814524,0.0473259667535465,0.5326517788213371,53.3525326516529,0.06411197600497363,2.214443761816482e-09,5.506282640481857e-09,0.6246102176221306,0.3112777986521695
qwswm_sclora_r32_lr2e5_s43,qwswm,43.0,qwswm_sclora_r32_lr2e5,sclora,0.0551,-1.2588484011482148,44.28,54.32,69.07,gsm8k,48.41,40.15,71.7,54.18,57.16,1.8126,0.4702,2e-05,,,32.0,False,False,True,,,,,,,,,1.9794590311471412,1.9346918347336524,0.044767196413489,21.15901309123067,1.8131853342056277,0.4702192832316671,12.386218999705465,35.24653744078103,0.1507495274302911,0.1040554796611109,0.4111978203290816,0.023812989345924,0.1723221962736191,0.5193884668806819,53.53502794934578,0.10200929347978169,0.022674415160495957,0.020872261987739154,0.6783096409165934,0.17613438845538978
qwsw_clora_k1024_lr3e4_s43,qwsw,43.0,qwsw_clora_k1024_lr3e4,clora,0.2865,-0.5428753736965912,37.88,44.56,85.84,cs,43.86,31.91,65.88,38.4,42.73,26.0211,6.7606,0.0003,,1024.0,,False,False,True,73.88,89.01,79.58,94.46,84.77,92.51,83.28,89.2,2.3892735097235027,1.9346918347336524,0.4545816749898503,355.1418981162484,26.044923782348636,6.761719928692661,11.036339930573842,25.816813251390787,0.0516564669535711,0.0430332987345745,0.0571979384351354,0.0441060483062142,0.0432085803955389,0.5562283794388131,55.803044269261875,0.045145962434985774,2.7278049134903064e-10,4.441384613256132e-10,0.5456239461735178,0.4092300906745772
frm_sclora_lr1e4_c256_s42,frm,42.0,frm_sclora_lr1e4_c256,sclora,0.8531,-0.0690000580438478,17.6,27.01,59.97,math_faithful,28.44,6.76,23.48,33.7,42.65,35.8787,9.113,0.0001,,,,False,False,True,,,,,,,,,3.0573106527508784,1.8520239240816387,1.2052867286692397,542.1494318698105,35.87779235839844,9.113319055736063,23.80943087050069,63.00177449509348,0.0816348170100152,0.0420542966844584,0.4088275762677301,0.0124275198782579,0.1677748507150181,0.5161618943326322,123.02656984203736,0.20734376449859965,0.18641583459114103,0.0740354767262721,0.3807274112219752,0.15147751296201206
frm_lorawd_wd0p5_lr5e4_c256_s44,frm,44.0,frm_lorawd_wd0p5_lr5e4_c256,lorawd,0.2608,-0.5836924129401175,25.08,33.08,64.82,math_faithful,32.54,17.62,31.87,39.68,43.7,28.5665,3.388,0.0005,0.5,,,False,False,True,,,,,,,,,1.9846522583420048,1.810069211692996,0.174583046649009,158.36476780677867,28.56626892089844,3.3883649088442325,15.427448697511624,39.72676349332469,0.0848829719837031,0.0463766803465406,0.0986121124784135,0.0469175252026305,0.0815618292850298,0.5568012027060237,95.79088867613719,0.11608169419860662,0.15572777056121817,0.08676591591955712,0.3731554216056761,0.26826919771494195
frc_sclora_lr2e4_c256_s43,frc,43.0,frc_sclora_lr2e4_c256,sclora,0.8038,-0.0948519981439839,18.31,26.12,78.5,cs,29.21,7.41,24.51,36.01,33.47,37.8828,11.2106,0.0002,,,,False,False,True,71.8,82.37,78.66,85.51,82.87,81.14,65.61,80.0,2.5506599769493032,1.810069211692996,0.7405907652563075,533.7271928388107,37.88285446166992,11.211896207928657,14.74769447721674,32.19504275447015,0.0750162230828693,0.0426961297947432,0.3179577470115044,0.0170479067294339,0.1429928169214585,0.5173244995333274,125.0553747875761,0.17967171316623243,0.17578373716727835,0.08034972370378173,0.3798895693375456,0.18430525662516195
qwsw_dora_r16_lr1e4_s42,qwsw,42.0,qwsw_dora_r16_lr1e4,dora,0.159,-0.7986028756795485,38.5,48.43,86.8,cs,45.58,31.43,70.83,47.7,46.63,16.3514,4.7442,0.0001,,,16.0,False,False,True,74.13,89.17,79.99,95.01,86.35,92.97,85.58,91.2,,,,117.58669742545892,16.379737854003906,4.74618695804051,3.109610741202512,8.581648486176606,0.1152576054690915,0.0917584701149657,0.0791098454311681,0.0483553689555339,0.0736299383532633,0.5317667650015254,61.937748747437055,0.08442947804370972,0.011176442075689389,0.009968702308446348,0.5398090871071504,0.35461629046500426
qwsw_lora_r16_lr5e4_s43,qwsw,43.0,qwsw_lora_r16_lr5e4,lora,0.5288,-0.2767085535224161,15.4,32.9,73.51,cs,14.65,16.16,57.17,38.48,38.06,41.4081,14.1717,0.0005,,,16.0,False,False,True,70.12,58.54,78.15,57.17,82.95,85.86,73.72,81.6,2.626065011443537,1.9346918347336524,0.6913731767098845,589.2792842637656,41.40712738037109,14.174031627178191,9.2964142173438,14.859521691903742,0.1132698652513101,0.093495230903612,0.0629939355986595,0.0472565729061505,0.0695858562632202,0.5114858449473639,73.186181513203,0.1647918728688009,0.014695276615198144,0.0103306555736616,0.47233599512825164,0.33784619981408764
lrswm_sclora_r32_lr1e3_s44,lrswm,44.0,lrswm_sclora_r32_lr1e3,sclora,1.6668,0.2218834917852404,6.76,21.77,45.56,math_faithful,12.0,1.51,23.63,27.22,44.49,183.5986,23.0847,0.001,,,32.0,False,False,True,,,,,,,,,4.362299518784735,1.810069211692996,2.55223030709174,1227.3714899536485,183.5968170166016,23.08693686723709,18.64499508483288,32.68856503453309,0.0944876742621693,0.0425361058051503,0.1766079433936434,0.0401416211461044,0.118274086750533,0.5504086654767056,117.74233296478445,0.19813154923279286,0.17613987008431942,0.11309593007716956,0.32146241508217976,0.19117023552353843
qwsw_lora_r16_lr1e4_s44,qwsw,44.0,qwsw_lora_r16_lr1e4,lora,0.1612,-0.7926349625309281,37.77,47.03,86.61,cs,46.03,29.51,70.73,42.41,46.49,15.2075,4.7202,0.0001,,,16.0,False,False,True,73.52,88.52,78.86,94.89,85.0,94.95,86.77,90.4,,,,117.11496156601712,15.232866287231444,4.722035699231284,3.095148166041992,8.588560047607416,0.1154598281840191,0.0916793481197878,0.079428435023101,0.04804719485304,0.0739128954069403,0.5354794727188363,62.42474118535652,0.08523744745587358,0.010998896224751977,0.010080615495804057,0.5351208556675839,0.35856218515598637
lrswm_dora_r16_lr5e4_s44,lrswm,44.0,lrswm_dora_r16_lr5e4,dora,0.8888,-0.0511959540671887,21.36,30.12,44.28,gsm8k,30.16,12.57,27.8,37.2,42.88,97.2612,19.9288,0.0005,,,16.0,False,False,True,,,,,,,,,2.484930321338413,1.810069211692996,0.6748611096454173,629.1573321475935,97.2593002319336,19.937479564547537,6.182236436175476,12.990312842354587,0.0719743284641855,0.046677242763589,0.0746755472037831,0.0500402984135638,0.069097771960891,0.5736359412344615,114.35125873292365,0.16325435358452,0.20172180096332076,0.10313134369457125,0.3125015918902707,0.21939090986731724
frm_lorawd_wd0p2_lr7e4_c256_s42,frm,42.0,frm_lorawd_wd0p2_lr7e4_c256,lorawd,0.6445,-0.1907770783105782,20.82,29.96,61.26,math_faithful,30.21,11.44,27.6,36.35,44.18,55.7539,7.4768,0.0007,0.2,,,False,False,True,,,,,,,,,2.480879352597427,1.8520239240816387,0.6288554285157884,421.568285497598,55.75177764892578,7.477226421236992,22.82263944002055,50.619192287042,0.0809769010610135,0.0450614093189013,0.0930449128556174,0.0471963512718053,0.0810427792970151,0.5588015196649869,104.18692096422507,0.1439395437789072,0.15666330025925468,0.10753783330140049,0.35159627484272626,0.24026304781771138
qwsw_lora_null_r16_lr5e5_s44,qwsw,44.0,qwsw_lora_null_r16_lr5e5,lora_null,0.1069,-0.971022294791222,38.94,51.21,85.66,cs,45.98,31.89,71.66,55.89,50.63,6.0593,1.6635,5e-05,,,16.0,False,False,True,62.17,89.39,79.68,93.89,85.08,95.03,88.82,91.2,1.9941492791671245,1.9346918347336524,0.0594574444334721,48.6446590110143,6.060436248779297,1.6637699787105833,5.177384177832467,14.35988312828288,0.2025888475367261,0.0752692193609959,0.0980661488867376,0.1156028956909887,0.1177424489752319,0.5857183807820083,57.1672068999265,0.08988426686226965,0.016689363950299876,0.012420226412863628,0.586274036441042,0.2947321063335249
frm_lorawd_wd0p2_lr2e4_c256_s44,frm,44.0,frm_lorawd_wd0p2_lr2e4_c256,lorawd,0.3621,-0.4411714751829884,25.21,33.75,64.67,math_faithful,33.42,17.0,34.19,40.61,43.53,32.5246,5.9224,0.0002,0.2,,,False,False,True,,,,,,,,,2.141852981766768,1.810069211692996,0.3317837700737722,260.94089418712707,32.52446365356445,5.923142156004905,13.40421754071639,40.05611365140533,0.0717994028834247,0.048267081475234,0.0809443807949772,0.0495290300596856,0.070559503560975,0.5718752877684973,118.08964440064013,0.1433639467189715,0.1637933167983196,0.09545386167408365,0.33564670322345236,0.261742171585173
frm_lorawd_wd0p2_lr5e4_c256_s43,frm,43.0,frm_lorawd_wd0p2_lr5e4_c256,lorawd,0.5639,-0.2487979054116469,22.56,32.31,62.4,math_faithful,31.02,14.09,31.46,38.31,46.69,57.2899,6.9812,0.0005,0.2,,,False,False,True,,,,,,,,,2.318121794092624,1.810069211692996,0.5080525823996285,374.4586088513728,57.28989410400391,6.9815713301301,21.49475573408742,49.60831738377612,0.079960426247792,0.0454019578801119,0.0899029664919335,0.0476253848802745,0.0788269515460564,0.5560427709219465,106.63561579076203,0.14268735350993256,0.1644436225370498,0.10312996656767026,0.3450523704485751,0.24468668693677248
lrsw_lora_r16_lr2e5_s42,lrsw,42.0,lrsw_lora_r16_lr2e5,lora,0.2289,-0.6403542073254571,26.32,36.8,53.56,cs,33.59,19.05,45.83,47.61,37.93,4.9188,1.9701,2e-05,,,16.0,False,False,True,7.19,58.43,46.67,46.1,74.82,72.56,59.9,62.8,2.1331621092467725,1.8520239240816387,0.2811381851651338,30.95948556662629,4.928798198699951,1.971970466896892,1.2765119585822111,2.246061580555928,0.0627951119156539,0.0477827751598482,0.136826334582985,0.0602367512208877,0.0812434423827133,0.5661506331852518,75.71404459988904,0.08300179545926076,0.10982089445684891,0.09347633055253446,0.5887028133943383,0.1249981661370175
frc_lorawd_wd0_lr1e4_c256_s43,frc,43.0,frc_lorawd_wd0_lr1e4_c256,lorawd,0.299,-0.5243288116755703,26.2,35.21,80.93,cs,33.24,19.16,46.77,40.36,36.52,19.4162,8.066,0.0001,0.0,,,False,False,True,72.2,84.17,78.56,91.37,83.19,84.93,71.59,81.4,1.9844879988502595,1.810069211692996,0.1744187871572637,184.19626800462544,19.41985321044922,8.067555004358292,3.1903902516517424,11.530489788376435,0.0700428544636877,0.0488761210329826,0.08416983821368,0.049865174297267,0.0697083078854884,0.5373062990350934,115.8302950468807,0.11810616182119175,0.12397463276483472,0.09813012209040817,0.39315268883599797,0.2666363944875675
lrsw_lorawd_wd0p3_lr3e4_s44,lrsw,44.0,lrsw_lorawd_wd0p3_lr3e4,lorawd,0.3507,-0.4550642341184974,26.9,34.94,49.84,cs,34.27,19.53,44.94,40.96,35.01,20.3812,7.0489,0.0003,0.3,,,False,False,True,44.53,71.33,26.46,26.97,58.72,63.51,51.37,55.8,2.001071157024464,1.810069211692996,0.1910019453314679,233.90933711129688,20.380992889404297,7.050029443204403,7.035176910976501,19.614077751256414,0.0726096937105747,0.0473795993258796,0.0836432987846614,0.0480827663875589,0.0710507815294398,0.5463594080481969,119.72127435057381,0.12795829517617874,0.14390214075732846,0.09654903920525232,0.3524620862732315,0.2791284385880091
lrsw_sclora_r32_lr3e4_s43,lrsw,43.0,lrsw_sclora_r32_lr3e4,sclora,0.7458,-0.1273776209747116,18.98,27.32,79.29,cs,28.74,9.21,25.17,38.31,35.17,39.3146,10.2703,0.0003,,,32.0,False,False,True,71.99,82.26,79.48,87.15,82.72,82.49,66.21,82.0,2.507403742016905,1.810069211692996,0.6973345303239091,481.8272839553206,39.31412124633789,10.271373137831688,14.492807877013012,34.01773505015801,0.084164267495994,0.0405735694453923,0.2432625776947939,0.0263174093267397,0.1274613982593089,0.5268603796905159,130.51275035482828,0.17121481965317883,0.1695437307046446,0.0873226239295551,0.34653962496961427,0.2253792007430071
frc_clora_k2048_lr3e4_c256_s45,frc,45.0,frc_clora_k2048_lr3e4_c256,clora,0.3359,-0.4737899961583357,25.29,33.23,71.52,cs,33.44,17.14,38.42,40.27,36.88,16.6064,8.2727,0.0003,,2048.0,,False,False,True,44.65,83.41,79.53,52.16,79.24,83.63,69.71,79.8,2.102702595559553,1.810069211692996,0.2926333838665578,293.3429075981437,16.62433433532715,8.27593711167574,6.10197041875656,19.011965913960704,0.0546448898902872,0.04880412256214,0.0608778391250889,0.0485855774484815,0.0528106616249021,0.5442780022753934,76.06213565013609,0.03404493867799059,0.029846434920316613,0.05133290908758251,0.49213771803455136,0.392637999279559
qwswm_lorawd_wd0p3_lr3e4_s44,qwswm,44.0,qwswm_lorawd_wd0p3_lr3e4,lorawd,0.1038,-0.9838026464875608,45.16,54.22,67.48,gsm8k,47.09,43.23,71.49,52.05,57.22,7.9923,2.239,0.0003,0.3,,,False,False,True,,,,,,,,,,,,97.00495446474916,7.9920549392700195,2.2394759359104293,11.336624474366792,25.43020653682357,0.1168599009136467,0.100790243752318,0.0664404358640068,0.0471487570573164,0.0725564067343736,0.5351246825243229,69.92356460001676,0.13044878014221212,0.01874374297800308,0.011350464748640349,0.4577191189827599,0.38173789314838474
frc_clora_k2048_lr3e4_c256_s43,frc,43.0,frc_clora_k2048_lr3e4_c256,clora,0.3516,-0.4539511335982656,25.27,34.65,75.63,cs,33.64,16.9,44.86,40.02,37.83,17.5681,8.4944,0.0003,,2048.0,,False,False,True,62.17,82.59,73.64,71.76,82.24,83.92,69.11,79.6,2.189928495759926,1.8520239240816387,0.3379045716782873,293.7223695573525,17.571374893188477,8.497913520038129,5.863729316438789,18.76077019098201,0.0544711135704068,0.0485567113775272,0.0609058759363885,0.0485650308547485,0.0527505573386624,0.5432916966381633,76.24900831558148,0.03398194400870948,0.029250202994980566,0.05270200560094586,0.4937161715578736,0.3903496758374906
frc_lorawd_wd0p1_lr2e4_c256_s42,frc,42.0,frc_lorawd_wd0p1_lr2e4_c256,lorawd,0.4288,-0.3677452233152863,25.24,33.94,81.28,cs,32.13,18.35,42.87,41.64,34.69,29.5455,10.6581,0.0002,0.1,,,False,False,True,72.81,83.9,79.89,91.11,83.98,86.07,70.65,81.8,2.1324998854124804,1.8520239240816387,0.2804759613308416,302.1743648841436,29.584373474121094,10.663493371009826,5.086134999555241,16.827388644983177,0.069142147396923,0.047354496566769,0.0786416559396955,0.0488592013054076,0.0681170044270037,0.5409359081827874,124.15839306721425,0.13555952071789584,0.1485230085214068,0.09798389820017951,0.34598408123465163,0.2719494913258662
lrswm_clora_k1024_lr2e5_s42,lrswm,42.0,lrswm_clora_k1024_lr2e5,clora,0.1947,-0.7106340484799682,26.15,33.85,34.87,gsm8k,34.74,17.55,30.5,46.25,40.2,5.0204,1.5235,2e-05,,1024.0,,False,False,True,,,,,,,,,1.9381953046365477,1.8520239240816387,0.0861713805549087,31.97136893822821,5.029606819152832,1.5245819360017776,2.399548807727332,9.0699544651917,0.0581562546063232,0.0506050159986328,0.1101437458362332,0.0559443737069601,0.0667291764623975,0.5644181468706542,64.07903358727201,0.07223683148255688,0.07082728258015741,0.0666494359768249,0.6518732616905563,0.13841318826990437
lrswm_clora_k1024_lr5e5_s42,lrswm,42.0,lrswm_clora_k1024_lr5e5,clora,0.2113,-0.6751005029476866,25.56,33.9,40.64,gsm8k,33.33,17.78,30.22,45.48,42.68,7.197,2.6017,5e-05,,1024.0,,False,False,True,,,,,,,,,1.9766705135096625,1.8520239240816387,0.1246465894280237,63.21678987932209,7.204617977142334,2.603040646761656,3.223923004861513,11.856344741847956,0.0611358340187594,0.0567386312854089,0.0877176411149551,0.0533885817231174,0.0630507389405693,0.5710855366189724,76.77138562516646,0.06437285257304087,0.06157399497273381,0.06706752295116719,0.5543466904189315,0.2526389390841267
