rn,fam,seed,cell,method,fd,logfd,ret,ret_broad,adapt,adapt_task,bbh,mmlu_pro,mmlu,arc_c,truthfulqa,dw_sv_max,dw_sv_mean,lr,wd,clora_k,rank,quarantined,straggler,in_family,cs_boolq,cs_piqa,cs_social_i_qa,cs_hellaswag,cs_winogrande,cs_ARC_Easy,cs_ARC_Challenge,cs_openbookqa,forgetting_ce,base_entropy,forgetting_kl,fro_total,spec_max,spec_mean,stable_rank_w,eff_rank_w,e_top_w,e_bot_w,ein_top_w,ein_bot_w,amp_top_w
uioW4_k512_v64_dE0_lr1e3,other,,uioW4_k512_v64_dE0_lr1e3,k512,0.9384,-0.027612000892527164,14.17,,38.38,,21.64,6.7,,,,8.8164,3.1734,0.001,,512.0,,False,False,False,61.38,54.41,34.03,25.18,50.04,29.0,25.77,27.2,,,,,,,,,,,,,
grid_k410_v205_dE1_lr1e2,grid,,grid_k410_v205_dE1_lr1e2,k410,0.5516,-0.25837574249618783,25.66,,71.12,,34.14,17.19,,,,18.692,7.4921,0.01,,410.0,,False,False,False,53.76,80.3,78.25,62.66,78.06,79.59,63.57,72.8,,,,,,,,,,,,,
frc_lorawd_wd0_lr7e4_c256_s43,frc,43.0,frc_lorawd_wd0_lr7e4_c256,lorawd,1.5106,0.1791494803611487,16.06,24.93,64.84,cs,24.82,7.3,23.64,31.31,37.59,188.6424,27.766,0.0007,0.0,,,False,False,True,64.43,73.29,75.13,53.55,71.51,65.32,50.09,65.4,3.1799209289089214,1.8100692116929957,1.3698517172159257,1287.3456119064767,188.63755798339844,27.768754762411117,15.316579139590896,28.018981431288562,0.0768114067386354,0.046278664811945376,0.06866512832225391,0.051445950513504146,0.0702326502111332
lrsw_lora_null_r16_lr3e4_s42,lrsw,42.0,lrsw_lora_null_r16_lr3e4,lora_null,0.4459,-0.35076252765039273,24.5,32.5,31.64,cs,32.28,16.72,40.07,38.48,34.94,26.6201,10.1975,0.00030000000000000003,,,16.0,False,False,True,55.6,2.77,0.26,9.78,57.85,43.6,29.1,54.2,2.1606125566734575,1.8520239240816387,0.3085886325918188,343.8169998660805,26.61977195739746,10.200006291270256,7.078290479216039,15.715853882891814,0.10491352088987249,0.0388869288930514,0.07371192032361024,0.051600723703162266,0.08416366537152266
mtx_dora_r64_s44,mtx,44.0,mtx_dora_r64,dora,1.4109,0.14949623346574192,18.82,26.57,75.71,cs,28.41,9.23,26.81,35.15,33.25,335.1516,21.9444,,,,64.0,False,False,False,68.62,81.5,76.71,80.65,81.06,77.48,62.03,77.6,2.7932768654110074,1.8520239240816387,0.9412529413293687,891.6264606344268,335.1454162597656,21.946325653791426,11.541251951673877,36.6303101987585,0.09945833366248559,0.04468447000868848,0.08577410274679559,0.04920583401617573,0.08866031919319693
qwswm_lorawd_wd0p3_lr3e4_s42,qwswm,42.0,qwswm_lorawd_wd0p3_lr3e4,lorawd,0.1038,-0.9838026464875609,45.44,54.37,66.64,gsm8k,47.57,43.3,71.58,53.5,55.91,7.962,2.2187,0.00030000000000000003,0.3,,,False,False,True,,,,,,,,,,,,97.27526086860584,7.981849193572998,2.2192202787314144,11.376651172628327,25.35913965697349,0.11660150158197283,0.09988000072427282,0.06670744922812656,0.04701995596975234,0.07225601336526064
frm_lorawd_wd0_lr7e4_c256_s42,frm,42.0,frm_lorawd_wd0_lr7e4_c256,lorawd,10.8005,1.0334438612475563,1.82,20.05,37.0,math_faithful,3.64,0.0,23.28,25.09,48.23,1342.2177,115.7789,0.0007,0.0,,,True,False,True,,,,,,,,,10.21390813722959,1.8520239240816387,8.36188421314795,6903.042337438749,1342.241455078125,115.78249257206917,25.008023810213857,53.788669320908156,0.10116084764006879,0.044664005362752945,0.12083218600644972,0.04627298483426194,0.11208505446365105
lrsw_sclora_r32_lr5e5_s43,lrsw,43.0,lrsw_sclora_r32_lr5e5,sclora,0.286,-0.5436339668709571,25.56,34.5,80.84,cs,33.6,17.51,44.4,41.3,35.71,6.5311,2.6418,5e-05,,,32.0,False,False,True,72.26,83.9,79.32,90.35,81.93,85.1,72.27,81.6,2.018126304650288,1.8520239240816387,0.16610238056864945,92.80990130695348,6.5314412117004395,2.642764089629054,9.1537278283852,34.435684016438024,0.0909641825022707,0.03692642680731953,0.3867389711257165,0.01188689927066706,0.1626187667308032
lrsw_lora_null_r16_lr5e4_s44,lrsw,44.0,lrsw_lora_null_r16_lr5e4,lora_null,0.7055,-0.15150298190963335,21.64,29.7,78.82,cs,29.58,13.71,35.09,35.75,34.38,56.3436,16.0318,0.0005,,,16.0,False,False,True,71.04,81.66,78.51,88.18,82.79,80.89,66.89,80.6,2.39126871298316,1.8520239240816387,0.539244788901521,577.1233982198718,56.34230041503906,16.03326643705368,8.34715556983774,15.79890937394126,0.11399375291383225,0.041450289093321116,0.09001619192726076,0.05652532919652593,0.09277595130325424
frm_lorawd_wd0p3_lr2e4_c512_s42,frm,42.0,frm_lorawd_wd0p3_lr2e4_c512,lorawd,0.2821,-0.5495969138446337,26.15,34.78,69.52,math_faithful,33.57,18.73,36.97,41.55,43.09,21.1115,4.3849,0.0002,0.3,,,False,False,True,,,,,,,,,2.062832721929168,1.8520239240816387,0.21080879784752904,192.6486288393521,21.111215591430664,4.38540466427803,12.986614227507095,38.58789331202764,0.07326054150827019,0.0485288808199941,0.08633599503527373,0.04928998313864755,0.07267163268790416
qwsw_lora_r16_lr1e4_s42,qwsw,42.0,qwsw_lora_r16_lr1e4,lora,0.1609,-0.7934439559009705,38.55,47.82,87.43,cs,44.74,32.36,71.02,44.28,46.69,15.9876,4.7314,0.0001,,,16.0,False,False,True,73.33,89.72,79.84,95.11,85.79,96.0,89.08,90.6,,,,117.61025881342131,16.01188087463379,4.733590887699808,3.122489528485888,8.534703687477002,0.1157462507352042,0.09171508891920083,0.07863146659857725,0.04840234413861057,0.0736853962669266
lrsw_lora_r16_lr1e4_s43,lrsw,43.0,lrsw_lora_r16_lr1e4,lora,0.3036,-0.5176982327765572,26.46,35.27,54.46,cs,33.54,19.38,45.88,42.41,35.15,17.9099,7.3741,0.0001,,,16.0,False,False,True,63.98,62.51,53.74,79.48,72.06,37.33,32.0,34.6,2.0601335762829134,1.8100692116929957,0.25006436458991765,145.3913036670675,17.941457748413086,7.377063216269017,2.3128325952622206,6.252996731227204,0.07069078917009614,0.04927846704787761,0.08997178085773753,0.05044135580377142,0.0719556093530174
lrswm_dora_r16_lr5e5_s42,lrswm,42.0,lrswm_dora_r16_lr5e5,dora,0.3361,-0.47353148753052254,25.92,33.58,38.36,gsm8k,34.71,17.14,28.79,44.8,42.46,13.1105,3.6832,5e-05,,,16.0,False,False,True,,,,,,,,,1.9671348032823675,1.8520239240816387,0.11511087920072871,66.34165279622873,13.14430046081543,3.6855702981352807,1.8420305518304765,4.421956071907698,0.06534355221547643,0.05639165761015157,0.12370815509809188,0.05068263634429966,0.07666192222006676
qwswm_dora_r16_lr2e5_s43,qwswm,43.0,qwswm_dora_r16_lr2e5,dora,0.0396,-1.4023048140744876,43.52,53.67,56.41,gsm8k,47.98,39.05,72.1,51.79,57.44,2.1306,0.5476,2e-05,,,16.0,False,False,True,,,,,,,,,1.9507247312616534,1.9346918347336524,0.016032896528000995,11.252572725516957,2.135704278945923,0.5480655485498054,2.3069801982390397,6.53567089478874,0.12414795585423781,0.10588602568557852,0.10235241053601056,0.05497914842425681,0.08442844227349093
dora_r8_s43,dora,43.0,dora_r8,r8,0.5282,-0.27720160312909475,24.4,,79.2,,31.58,17.22,,,,45.7479,16.8128,,,,8.0,False,False,False,70.98,81.34,79.63,88.96,82.16,83.5,69.62,77.4,2.154631907021336,1.8520239240816387,0.30260798293969726,378.6682168778206,45.81090545654297,16.818257600069046,3.129987164955349,6.149372634484977,0.0673589471283271,0.04613785383515048,0.07578064747031749,0.0491703161762312,0.06691311701187859
frc_lorawd_wd0p1_lr5e4_c256_s45,frc,45.0,frc_lorawd_wd0p1_lr5e4_c256,lorawd,0.7391,-0.13129679772146333,22.29,29.52,78.79,cs,30.32,14.26,32.62,38.05,32.36,80.2495,13.3516,0.0005,0.1,,,False,False,True,70.86,82.43,79.73,87.5,81.45,80.85,66.72,80.8,2.3010770195726806,1.8100692116929957,0.4910078078796849,564.4667105878478,80.24688720703125,13.352918702363969,12.49841525160022,25.822610118425157,0.0741283246216478,0.0459862385415171,0.07375599399578303,0.04935393398454453,0.06950609252158454
frm_lorawd_wd0p2_lr1e4_c256_s43,frm,43.0,frm_lorawd_wd0p2_lr1e4_c256,lorawd,0.2795,-0.5536181877775579,25.5,34.3,64.52,math_faithful,33.34,17.65,37.48,42.32,40.72,18.7134,5.5096,0.0001,0.2,,,False,False,True,,,,,,,,,2.11997145238401,1.8520239240816387,0.2679475283023711,186.85392156930567,18.717660903930664,5.5103157490491865,7.504785334147993,29.655126585944444,0.06949328561940879,0.050260294043966425,0.08108356937620392,0.050257831911581265,0.06879476798604212
frc_lorawd_wd0_lr3e4_c256_s43,frc,43.0,frc_lorawd_wd0_lr3e4_c256,lorawd,0.7393,-0.13117929380248264,23.46,30.13,79.84,cs,31.72,15.21,30.98,37.71,35.01,62.6106,17.5556,0.00030000000000000003,0.0,,,False,False,True,71.5,83.3,79.63,88.07,82.48,82.11,69.2,82.4,2.4702164051272906,1.8100692116929957,0.6601471934342948,593.8158233043312,62.609561920166016,17.557985681295396,7.605369331433982,21.57965114200003,0.06897322812548007,0.04620317326446049,0.0709773498045382,0.049939365201045055,0.06597943343855502
uioW2_k256_v32_dE0,other,,uioW2_k256_v32_dE0,k256,1.1109,0.04567496676910502,3.89,,38.15,,5.21,2.57,,,,66.5966,9.1658,,,256.0,,False,False,False,62.45,50.82,34.24,24.36,50.43,27.02,27.05,28.8,,,,,,,,,,,,,
frc_milora_r32_lr3e4_c256_s43,frc,43.0,frc_milora_r32_lr3e4_c256,milora,0.7232,-0.14074158253269312,22.46,30.35,49.0,cs,30.98,13.95,34.03,36.69,36.12,71.3317,19.0445,0.00030000000000000003,,,32.0,False,False,True,67.43,27.2,17.55,69.04,9.94,77.86,63.99,59.0,2.4353326005959834,1.8100692116929957,0.6252633889029877,608.193335665043,71.33094024658203,19.045240938663483,7.954089496881877,19.28430341990594,0.06903013089943139,0.05739559441617775,0.0673311415959663,0.091496046214196,0.06458686397923492
frc_clora_k1024_lr3e4_c256_s42,frc,42.0,frc_clora_k1024_lr3e4_c256,clora,0.4413,-0.3552660725528074,24.3,32.72,80.14,cs,31.72,16.88,43.52,39.51,31.96,21.1078,9.9019,0.00030000000000000003,,1024.0,,False,False,True,71.83,84.44,78.45,88.61,82.64,83.96,68.43,82.8,2.2697829769998994,1.8520239240816387,0.41775905291826065,370.6636015854243,21.114238739013672,9.903950087726116,7.465596397687664,22.098794024618247,0.058315760060984205,0.047342016639686485,0.06369221660100244,0.048911323494002464,0.056483724234019615
mtx_sclora_b0p5_s45,mtx,45.0,mtx_sclora_b0p5,sclora,0.7496,-0.12517042212027812,18.24,25.69,59.97,cs,28.98,7.49,23.67,34.9,33.42,42.1681,10.2515,,,,,False,False,False,26.42,66.32,79.43,7.35,72.69,81.82,67.32,78.4,2.471160943015834,1.8100692116929957,0.6610917313228384,481.4088183262401,42.16813659667969,10.252565822005272,14.569083768163992,34.00519393379223,0.08425441306782612,0.04055797860307485,0.24335547027047813,0.026273506881946754,0.1275684381419366
frc_lora_null_lr3e4_c256_s42,frc,42.0,frc_lora_null_lr3e4_c256,lora_null,0.7731,-0.11176432672943283,18.66,26.55,78.65,cs,28.63,8.69,24.68,36.77,33.97,86.5699,14.9932,0.00030000000000000003,,,,False,False,True,71.96,83.08,79.02,86.03,81.69,80.77,67.83,78.8,2.615585326108065,1.8520239240816387,0.7635614020264261,658.713366184307,86.56841278076172,14.994580048322678,13.109176270250055,30.25507838668837,0.09431658138501231,0.04266274034602497,0.1021649461511538,0.06040715890214164,0.08872493108859819
lrsw_dora_r16_lr2e5_s43,lrsw,43.0,lrsw_dora_r16_lr2e5,dora,0.2191,-0.6593576224392947,26.18,36.25,66.73,cs,33.47,18.9,45.0,46.42,37.46,4.8437,1.9097,2e-05,,,16.0,False,False,True,68.44,78.56,66.22,42.65,56.83,82.03,63.91,75.2,1.8591089907446885,1.8100692116929957,0.04903977905169277,30.16177958146433,4.854936122894287,1.9115839499980212,1.2697272390865872,2.288385137625859,0.06207643632494495,0.04728831789479069,0.1345958534951185,0.06115818511932087,0.08002353891227504
frm_lorawd_wd0p5_lr2e4_c256_s44,frm,44.0,frm_lorawd_wd0p5_lr2e4_c256,lorawd,0.2211,-0.6554112574212861,25.91,35.45,64.97,math_faithful,33.6,18.22,39.45,42.15,43.85,16.6368,3.0962,0.0002,0.5,,,False,False,True,,,,,,,,,1.9503406913755108,1.8100692116929957,0.14027147968251508,126.57301005906191,16.636943817138672,3.096499568969011,10.889352656618781,33.304546961404846,0.07732536600975605,0.049567306858111206,0.09533025417082469,0.04878943852450404,0.07651860125133568
frm_lorawd_wd0p3_lr5e4_c256_s43,frm,43.0,frm_lorawd_wd0p3_lr5e4_c256,lorawd,0.3973,-0.4008814349446371,24.3,32.0,64.67,math_faithful,33.11,15.48,28.1,39.93,43.4,41.1982,5.0833,0.0005,0.3,,,False,False,True,,,,,,,,,2.1655337255904725,1.8100692116929957,0.3554645138974768,255.89831388038962,41.197994232177734,5.083739186823368,18.650201651461757,45.66695237454823,0.08176569125959948,0.04567588855252114,0.09357426303363903,0.04727918285650874,0.07985191281994311
frc_lorawd_wd0p3_lr5e4_c256_s45,frc,45.0,frc_lorawd_wd0p3_lr5e4_c256,lorawd,0.3917,-0.4070464284521341,25.8,32.25,81.67,cs,33.16,18.43,36.66,38.82,34.19,33.3102,6.7451,0.0005,0.3,,,False,False,True,72.69,84.22,80.86,90.85,85.16,85.02,71.76,82.8,1.995453527432173,1.8100692116929957,0.18538431573917724,266.2717497931986,33.309364318847656,6.745564275979996,10.469575389890446,23.680153135616276,0.07431723749233592,0.04643486494146752,0.08332253687793262,0.04793697558622844,0.072268632653493
scl2_b0p5_r32_s42,scl2,42.0,scl2_b0p5_r32,b0p5,1.412,0.14983469671578495,9.38,22.52,74.12,cs,18.49,0.27,23.42,31.83,38.57,34.1755,12.9568,,,,32.0,False,False,False,69.45,80.41,78.05,67.62,79.32,77.48,62.8,77.8,4.0211946985019615,1.8520239240816387,2.169170774420323,565.4796421956079,34.180667877197266,12.957510614395142,12.51890095003458,33.02762724158688,0.1096264539869143,0.04128014055491765,0.4497897877682177,0.020107236750977274,0.18992960600928757
frc_sclora_b0p9_em_r128_lr5e5_s43,frc,43.0,frc_sclora_b0p9_em_r128_lr5e5,sclora,0.2003,-0.6983190507064237,27.56,36.63,67.93,cs,35.62,19.51,48.68,43.17,36.18,7.0961,2.5037,5e-05,,,128.0,False,False,True,10.8,56.2,77.48,76.63,83.11,85.82,72.78,80.6,2.066721488114374,1.8100692116929957,0.25665227642137833,94.34923224415438,7.096102237701416,2.504219895973802,13.571346920460561,72.40997764698906,0.03505042713462182,0.3981119468821207,0.09955113462807066,0.066244413473472,0.055697939929026344
lrsw_lorawd_wd0p3_lr2e4_s42,lrsw,42.0,lrsw_lorawd_wd0p3_lr2e4,lorawd,0.3007,-0.5218665718994824,27.66,36.04,40.74,cs,35.28,20.05,47.07,42.83,34.97,21.1871,7.0286,0.0002,0.3,,,False,False,True,61.96,26.17,35.31,68.32,42.38,30.68,28.5,32.6,2.0188288582911476,1.8520239240816387,0.16680493420950882,195.62416257838262,21.207883834838867,7.0323129668831825,4.769270815544503,15.474202459714228,0.07045254128937325,0.048382314721409574,0.08568341581287338,0.048376521444908546,0.07067687968943749
lrswm_lora_r16_lr2e5_s44,lrswm,44.0,lrswm_lora_r16_lr2e5,lora,0.3337,-0.47664379334520723,26.06,33.78,34.72,gsm8k,34.66,17.45,29.87,46.33,40.59,7.0256,2.0815,2e-05,,,16.0,False,False,True,,,,,,,,,1.8754379517948685,1.8100692116929957,0.06536874010187277,33.193753017393526,7.040441513061523,2.0834625653922556,1.3181541726989285,2.3833112974992243,0.05983189034569297,0.05067548397085194,0.17359782865315412,0.04964827924293274,0.08599294667992725
frm_milora_lr7e4_c256_s43,frm,43.0,frm_milora_lr7e4_c256,milora,11.8947,1.075353493032589,0.44,20.2,36.69,math_faithful,0.8,0.08,24.13,25.77,50.24,1464.5677,127.4785,0.0007,,,,True,False,True,,,,,,,,,9.943685028987405,1.8100692116929957,8.133615817294409,7319.823499730953,1464.34619140625,127.47954705953597,24.827601783439427,52.49364969720573,0.10008285614961082,0.04575846569508725,0.12077329241173415,0.050052585107925276,0.111176327444522
frc_lorawd_wd0p2_lr3e4_c256_s44,frc,44.0,frc_lorawd_wd0p2_lr3e4_c256,lorawd,0.4315,-0.36501919994877163,25.96,33.25,79.1,cs,33.82,18.11,41.89,38.14,34.28,30.192,9.1723,0.00030000000000000003,0.2,,,False,False,True,68.44,83.03,69.86,90.9,84.06,84.01,71.67,80.8,2.0690428100785883,1.8100692116929957,0.25897359838559253,305.78961664298447,30.191232681274414,9.174101254343986,7.122816073983321,20.331550139617264,0.07149860156084453,0.046857712383612894,0.07950274248139225,0.048466959044322765,0.06946890160052348
lrsw_milora_r32_lr2e4_s43,lrsw,43.0,lrsw_milora_r32_lr2e4,milora,0.4145,-0.38247546511370767,25.52,34.94,79.62,cs,33.1,17.93,47.69,40.19,35.77,28.018,11.61,0.0002,,,32.0,False,False,True,72.48,83.46,73.85,89.58,83.43,84.13,70.22,79.8,2.0795447387122876,1.8100692116929957,0.2694755270192919,270.19560244521904,28.018321990966797,11.613807812333107,4.518135278075346,13.531690136055973,0.06636144500022963,0.10644431255520138,0.07810762727051561,0.10595898203586153,0.0674439883947131
frc_lorawd_wd0p3_lr3e4_c256_s43,frc,43.0,frc_lorawd_wd0p3_lr3e4_c256,lorawd,0.3422,-0.46571999479491855,25.99,34.38,35.1,cs,33.08,18.91,43.7,40.44,35.75,23.0973,7.0156,0.00030000000000000003,0.3,,,False,False,True,13.33,73.72,2.05,25.24,80.66,36.28,30.89,18.6,1.9937720910479981,1.8100692116929957,0.1837028793550024,233.90612363600238,23.096906661987305,7.016644544899464,7.110250271360133,19.670610692531394,0.07186870596829069,0.047385054576532123,0.08386297742382537,0.048008472084367544,0.07084418084566368
lrswm_dora_r16_lr2e4_s43,lrswm,43.0,lrswm_dora_r16_lr2e4,dora,0.39,-0.4089353929735008,23.99,31.7,46.17,gsm8k,31.96,16.02,27.45,42.83,40.26,27.5684,9.9224,0.0002,,,16.0,False,False,True,,,,,,,,,2.109795961038702,1.8100692116929957,0.2997267493457063,240.08849225915324,27.62748908996582,9.927496317029,3.5230668109246173,9.484978192028617,0.0669184583941354,0.04946047284402223,0.07964579954692101,0.049869130285567644,0.06680825865117783
lrsw_sclora_r32_lr3e4_s44,lrsw,44.0,lrsw_sclora_r32_lr3e4,sclora,0.7515,-0.12407101507707306,18.74,26.36,78.75,cs,29.32,8.16,25.47,36.43,32.44,41.928,10.2872,0.00030000000000000003,,,32.0,False,False,True,71.77,82.81,78.61,85.56,81.37,81.57,67.92,80.4,2.456819296958807,1.8100692116929957,0.6467500852658115,481.1982597221754,41.92731475830078,10.288229247927665,14.555234503710505,34.036083062116674,0.08441402504913353,0.04061795337082741,0.24333076385071117,0.02621463795510444,0.127729538027249
frc_lora_r16_lr3e4_c256_s43,frc,43.0,frc_lora_r16_lr3e4_c256,lora,0.6019,-0.22047565667521007,24.36,32.34,78.63,cs,32.79,15.92,39.39,37.46,36.16,42.5762,17.1427,0.00030000000000000003,,,16.0,False,False,True,70.03,82.75,79.73,83.04,83.43,84.43,67.24,78.4,2.2244252256769745,1.8100692116929957,0.4143560139839788,469.15384595820103,42.6005973815918,17.155373147130014,4.705245066888022,11.51354979070824,0.06779627662917928,0.04624986710558108,0.0729449206479152,0.049498532795124554,0.06596043057648067
frc_sclora_lr5e4_c256_s44,frc,44.0,frc_sclora_lr5e4_c256,sclora,1.4059,0.14795443093082056,8.53,21.64,69.48,cs,11.72,5.34,22.89,31.91,36.35,178.3363,22.2869,0.0005,,,,False,False,True,65.02,76.12,76.71,66.82,75.53,69.74,56.31,69.6,3.30462950168035,1.8520239240816387,1.4526055775987112,1115.256513832343,178.3349151611328,22.288527411222457,17.399020399515393,31.722801307499278,0.08013558395077777,0.04387934256057572,0.18089864580512233,0.03553674754671678,0.11472468207561867
frc_lorawd_wd0p3_lr2e4_c256_s42,frc,42.0,frc_lorawd_wd0p3_lr2e4_c256,lorawd,0.3258,-0.48704892002750944,26.97,34.79,79.3,cs,34.48,19.46,46.23,37.97,35.83,21.0025,7.1198,0.0002,0.3,,,False,False,True,73.03,83.19,79.58,74.46,83.98,85.82,72.53,81.8,2.020866272859175,1.8520239240816387,0.16884234877753634,195.61990953352102,21.02100944519043,7.12323471903801,4.688192059625914,15.144426248275817,0.07092535705365009,0.048598227394924406,0.08623417600963729,0.0484381289781995,0.07106144507280532
qwswm_clora_k1024_lr5e5_s44,qwswm,44.0,qwswm_clora_k1024_lr5e5,clora,0.0383,-1.4168012260313771,43.78,53.66,62.85,gsm8k,47.4,40.16,72.06,51.11,57.58,3.8981,0.7497,5e-05,,1024.0,,False,False,True,,,,,,,,,1.9586841467173364,1.9346918347336524,0.02399231198368401,27.286207599090606,3.899421453475952,0.7499794191343037,6.404431816216975,20.91745725012046,0.05835224934640411,0.04415893225660567,0.06597358486759738,0.051945137763149546,0.0496808916640983
frm_lorawd_wd0p1_lr5e4_c512_s44,frm,44.0,frm_lorawd_wd0p1_lr5e4_c512,lorawd,0.9068,-0.042488488545520196,20.51,29.07,62.62,math_faithful,29.75,11.27,25.43,33.02,45.88,106.8343,11.537,0.0005,0.1,,,False,False,True,,,,,,,,,2.762788056009252,1.8100692116929957,0.9527188443162562,675.2897105511739,106.833984375,11.537300935387611,25.88881732278294,54.20535706597216,0.07909586619907025,0.04498222849262205,0.08465849230854586,0.04845145414977074,0.07758198278984492
lrswm_lora_r16_lr3e4_s44,lrswm,44.0,lrswm_lora_r16_lr3e4,lora,0.4912,-0.30874164186688874,23.88,32.02,47.92,gsm8k,31.1,16.65,32.28,39.33,40.74,30.0164,13.0188,0.00030000000000000003,,,16.0,False,False,True,,,,,,,,,2.1961230878927367,1.8100692116929957,0.38605387619974096,359.90566858500944,30.050931930541992,13.029107540845871,4.626842358486581,11.38721889329529,0.06517948314859401,0.048072723913490586,0.07476640437545931,0.04981453701585618,0.06481456653523071
frc_lora_null_lr2e4_c256_s46,frc,46.0,frc_lora_null_lr2e4_c256,lora_null,0.535,-0.27164621797877153,22.78,30.75,78.57,cs,31.64,13.93,39.0,37.8,31.4,37.3063,10.7963,0.0002,,,,False,False,True,71.01,83.13,80.14,76.92,83.5,83.88,68.6,81.4,2.3752112366713884,1.8100692116929957,0.5651420249783927,441.10941098291875,37.30709457397461,10.796989580988884,10.888948491480836,30.264430459935355,0.10350848299869102,0.04180980450312924,0.11415498464012262,0.06328736601914399,0.09570880994307429
lrswm_lora_r16_lr5e4_s42,lrswm,42.0,lrswm_lora_r16_lr5e4,lora,0.7726,-0.11204529619119849,20.98,28.5,43.59,gsm8k,29.69,12.28,23.52,35.75,41.24,46.6037,18.754,0.0005,,,16.0,False,False,True,,,,,,,,,2.5792997303866105,1.8520239240816387,0.7272758063049718,607.3730451695535,46.602760314941406,18.76211716234684,6.4670104806142295,13.341852462098844,0.06536385932934305,0.046864595135781714,0.07052878819382183,0.04999760595162118,0.06392229552170159
qwsw_lorawd_wd0p3_lr2e4_s42,qwsw,42.0,qwsw_lorawd_wd0p3_lr2e4,lorawd,0.1873,-0.7274622226247627,40.66,48.05,87.36,cs,46.17,35.14,70.2,42.32,46.44,12.8752,4.4105,0.0002,0.3,,,False,False,True,73.06,89.5,79.94,95.43,86.11,95.5,88.14,91.2,,,,160.71200640239883,12.877548217773438,4.411589644210679,6.909203475854922,19.98648296160179,0.11682932979226075,0.09118780069713693,0.07565980142817716,0.04495462850022124,0.07316133536275012
qwsw_sclora_r32_lr7e5_s42,qwsw,42.0,qwsw_sclora_r32_lr7e5,sclora,0.2465,-0.6081830763867512,37.79,45.01,87.53,cs,43.89,31.69,69.14,37.63,42.71,6.9515,2.3116,7.000000000000001e-05,,,32.0,False,False,True,73.64,89.45,80.5,94.93,86.35,95.79,87.97,91.6,2.1490610053923875,1.9346918347336524,0.21436917065873518,115.25349977150579,6.952465057373047,2.3118455605847497,13.26645944810862,37.61844195784392,0.10237134277235425,0.12497877242916064,0.23932063345109017,0.027043481863678193,0.12771931880807302
lrswm_milora_r32_lr5e5_s44,lrswm,44.0,lrswm_milora_r32_lr5e5,milora,0.2829,-0.5483670525430092,25.4,33.73,37.3,gsm8k,33.05,17.75,30.74,45.73,41.4,6.1808,2.8739,5e-05,,,32.0,False,False,True,,,,,,,,,1.9311247651434564,1.8100692116929957,0.1210555534504607,55.20852375275011,6.182653903961182,2.8747139617800714,3.0812328391034134,10.82764643710203,0.05413459547768742,0.24303673967444311,0.11012042161821084,0.17687868180979405,0.06934504958869253
lrswm_clora_k1024_lr2e5_s44,lrswm,44.0,lrswm_clora_k1024_lr2e5,clora,0.1946,-0.7108571640676669,25.45,32.61,33.89,gsm8k,33.47,17.43,25.95,46.76,39.42,4.9233,1.5214,2e-05,,1024.0,,False,False,True,,,,,,,,,1.8928999313603405,1.8100692116929957,0.08283071966734479,31.966680324886944,4.930603981018066,1.522543202340603,2.3978432946070773,9.015248808829371,0.05809878519658601,0.050522287324091475,0.10984946645751122,0.05564713174542172,0.06663785652775112
lora_wd0p01,lora,,lora_wd0p01,wd0p01,0.7078,-0.15008944169850394,21.36,,79.42,,30.67,12.05,,,,56.2562,16.9608,,,,,False,False,False,71.83,82.32,78.66,87.7,83.19,81.57,67.49,82.6,2.41222225060552,1.8520239240816387,0.5601983265238815,569.0525678471042,56.25551986694336,16.962645095586776,7.407237828500917,21.40249947894058,0.06924125249156644,0.046276124956618155,0.0711072827783155,0.04979188633995419,0.0661121487627998
lrsw_lora_r16_lr3e4_s44,lrsw,44.0,lrsw_lora_r16_lr3e4,lora,0.6031,-0.21961067152904723,23.26,30.37,78.96,cs,30.93,15.58,35.11,36.18,34.07,45.1035,17.1531,0.00030000000000000003,,,16.0,False,False,True,69.57,82.54,78.92,88.6,82.0,81.69,66.98,81.4,2.243420687171184,1.8520239240816387,0.3913967630895452,469.0223013630638,45.13121795654297,17.166038224101065,4.743033168707871,11.534106570505879,0.06771849061356688,0.04628379609551564,0.07289967468745942,0.04938959163059404,0.06589237472896574
frc_lorawd_wd0p3_lr1e4_c256_s42,frc,42.0,frc_lorawd_wd0p3_lr1e4_c256,lorawd,0.2344,-0.630042392653947,27.14,35.62,23.84,cs,34.71,19.56,46.46,42.75,34.6,15.1193,5.5201,0.0001,0.3,,,False,False,True,13.43,30.41,7.11,56.61,48.07,12.25,11.43,11.4,1.9665691136052204,1.8520239240816387,0.11454518952358161,124.78458343734567,15.144989967346191,5.521679343283177,3.075797443970618,10.260803801280165,0.0717787423924838,0.050379007289921195,0.0916163710295053,0.05041202591581842,0.07237056215309652
lrsw_milorawd_wd0p3_r32_lr2e4_s42,lrsw,42.0,lrsw_milorawd_wd0p3_r32_lr2e4,milorawd,0.2484,-0.6048484084954574,27.99,35.85,59.98,cs,36.49,19.49,46.08,41.89,35.31,16.1544,5.7752,0.0002,0.3,,32.0,False,False,True,62.51,79.76,46.52,57.64,38.67,76.94,64.76,53.0,1.9593193586660842,1.8100692116929957,0.14925014697308847,135.5394614196115,16.154464721679688,5.776587416231632,4.15462092157838,13.49618747183922,0.06870782967207213,0.09867536473902502,0.09123436234930528,0.0941475962809075,0.07293291036428429
